DATE (MM/DD/YYYY),CST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],Downwelling IR [W/m^2],Pyrgeometer Net [W/m^2],Global (stdev) [W/m^2],Direct (stdev) [W/m^2],Diffuse (stdev) [W/m^2],IR (stdev) [W/m^2],Net (stdev) [W/m^2]
09/11/2024,00:42,-1.68857,-0.381915,-2.16097,401.2,-45.5,0,0,0.334,0.101,0.046
09/11/2024,00:43,-1.68858,-0.381917,-2.19641,401.1,-45.53,0,0,0.309,0.111,0.088
09/11/2024,00:44,-1.68859,-0.38192,-2.17281,400.9,-45.65,0,0,0.313,0.12,0.127
09/11/2024,00:45,-1.6886,-0.381921,-2.10196,400.9,-45.61,0,0,0.316,0.135,0.129
09/11/2024,00:46,-1.67735,-0.381924,-2.07836,400.7,-45.82,0.061,0,0.326,0.14,0.132
09/11/2024,00:47,-1.68861,-0.381925,-2.14922,400.5,-46,0,0,0.329,0.073,0.046
09/11/2024,00:48,-1.66611,-0.381928,-2.03114,400.6,-45.79,0.084,0,0.288,0.206,0.201
09/11/2024,00:49,-1.68863,-0.381929,-1.99572,400.5,-45.84,0,0,0.296,0.254,0.215
09/11/2024,00:50,-1.67737,-0.381929,-1.99572,400.4,-46.01,0.061,0,0.296,0.091,0
09/11/2024,00:51,-1.67737,-0.381929,-2.03115,400.3,-46.01,0.061,0,0.302,0.042,0
09/11/2024,00:52,-1.68863,-0.38193,-1.92487,400.3,-46.01,0,0,0.218,0.002,0
09/11/2024,00:53,-1.68864,-0.38193,-2.0902,400.3,-46.01,0,0,0.308,0.044,0
09/11/2024,00:54,-1.68864,-0.381931,-2.11383,400.2,-46.01,0,0,0.323,0.052,0
09/11/2024,00:55,-1.68864,-0.381931,-2.16106,400.1,-46.01,0,0,0.294,0.087,0
09/11/2024,00:56,-1.68865,-0.381933,-2.16107,400.1,-46.01,0,0,0.308,0.084,0
09/11/2024,00:57,-1.68865,-0.381933,-2.31459,400,-46.01,0,0,0.237,0.037,0
09/11/2024,00:58,-1.68866,-0.381935,-2.11385,400,-46,0,0,0.336,0.046,0.046
09/11/2024,00:59,-1.68866,-0.381935,-2.07842,400,-46.01,0,0,0.285,0.046,0
09/11/2024,01:00,-1.68866,-0.381937,-2.06662,400,-46.01,0,0,0.305,0.188,0.163
09/11/2024,01:01,-1.68867,-0.381937,-2.17291,399.6,-46.34,0,0,0.339,0.226,0.21
09/11/2024,01:02,-1.68867,-0.381938,-2.05482,399.6,-46.17,0,0,0.309,0.185,0.183
09/11/2024,01:03,-1.68867,-0.381939,-2.07844,399.6,-46.28,0,0,0.313,0.194,0.206
09/11/2024,01:04,-1.68868,-0.38194,-2.0194,399.4,-46.38,0,0,0.291,0.177,0.173
09/11/2024,01:05,-1.68868,-0.38194,-2.06664,399.3,-46.51,0,0,0.305,0.067,0.064
09/11/2024,01:06,-1.68868,-0.381941,-2.03122,399.3,-46.42,0,0,0.316,0.128,0.128
09/11/2024,01:07,-1.68869,-0.381941,-2.06665,399.5,-46.29,0,0,0.331,0.2,0.2
09/11/2024,01:08,-1.68869,-0.381942,-2.06665,399.6,-46.11,0,0,0.305,0.149,0.158
09/11/2024,01:09,-1.67743,-0.381943,-2.10208,399.3,-46.27,0.061,0,0.329,0.201,0.177
09/11/2024,01:10,-1.68869,-0.381943,-2.01942,399.4,-46.09,0,0,0.319,0.124,0.136
09/11/2024,01:11,-1.6887,-0.381944,-2.05485,399.5,-46.01,0,0,0.309,0.022,0
09/11/2024,01:12,-1.63241,-0.381944,-2.03123,399.4,-46.22,0.126,0,0.316,0.174,0.205
09/11/2024,01:13,-1.63241,-0.381945,-2.03124,399.4,-46.18,0.126,0,0.288,0.122,0.122
09/11/2024,01:14,-1.64367,-0.381945,-1.94857,399.4,-46.16,0.115,0,0.255,0.135,0.144
09/11/2024,01:15,-1.64367,-0.381945,-1.94857,399.4,-46.17,0.115,0,0.271,0.219,0.217
09/11/2024,01:16,-1.63241,-0.381946,-1.96038,399.1,-46.42,0.126,0,0.254,0.177,0.158
09/11/2024,01:17,-1.67745,-0.381946,-2.04305,399.3,-46.17,0.061,0,0.299,0.184,0.184
09/11/2024,01:18,-1.68871,-0.381946,-2.13753,399.3,-46.25,0,0,0.323,0.151,0.148
09/11/2024,01:19,-1.68871,-0.381947,-2.12572,399.1,-46.38,0,0,0.317,0.204,0.208
09/11/2024,01:20,-1.68871,-0.381947,-2.11391,399.3,-46.22,0,0,0.282,0.159,0.155
09/11/2024,01:21,-1.68871,-0.381947,-2.04306,399.2,-46.25,0,0,0.299,0.169,0.132
09/11/2024,01:22,-1.68871,-0.381947,-2.11392,399.2,-46.11,0,0,0.31,0.15,0.141
09/11/2024,01:23,-1.68871,-0.381948,-2.07849,399.2,-46.03,0,0,0.3,0.064,0.064
09/11/2024,01:24,-1.68871,-0.381948,-2.00763,399.3,-46.01,0,0,0.308,0,0
09/11/2024,01:25,-1.67746,-0.381948,-2.17297,399.2,-46.01,0.061,0,0.313,0.061,0
09/11/2024,01:26,-1.68871,-0.381948,-2.11392,399,-46.01,0,0,0.323,0.061,0
09/11/2024,01:27,-1.68871,-0.381948,-2.01945,399,-46.02,0,0,0.277,0.046,0.046
09/11/2024,01:28,-1.68871,-0.381948,-2.16116,399,-46.01,0,0,0.308,0,0
09/11/2024,01:29,-1.68872,-0.381949,-2.22021,399,-46.01,0,0,0.288,0,0
09/11/2024,01:30,-1.68872,-0.381949,-2.23202,398.9,-46.03,0,0,0.305,0.107,0.064
09/11/2024,01:31,-1.68872,-0.381949,-2.14935,398.7,-46.16,0,0,0.316,0.193,0.185
09/11/2024,01:32,-1.68872,-0.381949,-2.05488,398.7,-46.07,0,0,0.322,0.114,0.109
09/11/2024,01:33,-1.68872,-0.381949,-2.11393,398.7,-46.09,0,0,0.336,0.178,0.178
09/11/2024,01:34,-1.68872,-0.381949,-2.01945,398.6,-46.2,0,0,0.305,0.148,0.148
09/11/2024,01:35,-1.68872,-0.381949,-2.06669,398.5,-46.23,0,0,0.331,0.096,0.096
09/11/2024,01:36,-1.68872,-0.381949,-2.11393,398.5,-46.32,0,0,0.282,0.182,0.182
09/11/2024,01:37,-1.68872,-0.381949,-2.06669,398.4,-46.3,0,0,0.331,0.205,0.208
09/11/2024,01:38,-1.68872,-0.381949,-2.11393,398.4,-46.19,0,0,0.336,0.141,0.191
09/11/2024,01:39,-1.68872,-0.381949,-2.03126,398.4,-46.09,0,0,0.329,0.114,0.118
09/11/2024,01:40,-1.68872,-0.381949,-2.24383,398.4,-46.18,0,0,0.294,0.17,0.17
09/11/2024,01:41,-1.68872,-0.381949,-2.12574,398.5,-46.05,0,0,0.342,0.098,0.096
09/11/2024,01:42,-1.68872,-0.381949,-2.2084,398.1,-46.39,0,0,0.299,0.204,0.208
09/11/2024,01:43,-1.67746,-0.381949,-2.09031,398.1,-46.24,0.061,0,0.294,0.211,0.229
09/11/2024,01:44,-1.68872,-0.381949,-1.94859,398.1,-46.19,0,0,0.255,0.169,0.166
09/11/2024,01:45,-1.68872,-0.381949,-2.09031,398,-46.08,0,0,0.321,0.096,0.114
09/11/2024,01:46,-1.68872,-0.381949,-2.14936,398,-46.02,0,0,0.302,0.073,0.046
09/11/2024,01:47,-1.68872,-0.381949,-2.10212,398.1,-46.02,0,0,0.341,0.084,0.046
09/11/2024,01:48,-1.68872,-0.381949,-2.06669,398.1,-45.98,0,0,0.343,0.09,0.088
09/11/2024,01:49,-1.68872,-0.381949,-2.22022,398,-45.97,0,0,0.316,0.145,0.117
09/11/2024,01:50,-1.68872,-0.381949,-2.0785,397.9,-45.87,0,0,0.326,0.145,0.145
09/11/2024,01:51,-1.68872,-0.381949,-2.12574,398,-45.76,0,0,0.317,0.194,0.194
09/11/2024,01:52,-1.68872,-0.381949,-1.97221,397.8,-46.01,0,0,0.313,0.022,0
09/11/2024,01:53,-1.68872,-0.381949,-2.06669,397.8,-46.01,0,0,0.305,0.031,0
09/11/2024,01:54,-1.68872,-0.381949,-2.04307,397.6,-46.01,0,0,0.299,0.068,0
09/11/2024,01:55,-1.68872,-0.381949,-2.03126,397.8,-45.81,0,0,0.288,0.197,0.197
09/11/2024,01:56,-1.68872,-0.381949,-2.09031,397.8,-45.72,0,0,0.308,0.186,0.186
09/11/2024,01:57,-1.68872,-0.381949,-2.09031,398.1,-45.49,0,0,0.308,0.127,0.141
09/11/2024,01:58,-1.68872,-0.381949,-2.00764,398,-45.49,0,0,0.264,0.065,0.046
09/11/2024,01:59,-1.68872,-0.381949,-1.99583,397.8,-45.49,0,0,0.296,0.074,0.046
09/11/2024,02:00,-1.68872,-0.381949,-1.91316,397.9,-45.22,0,0,0.216,0.156,0.163
09/11/2024,02:01,-1.68872,-0.381949,-2.03126,398,-45.06,0,0,0.288,0.148,0.139
09/11/2024,02:02,-1.68872,-0.381949,-2.18479,397.9,-45.11,0,0,0.318,0.175,0.173
09/11/2024,02:03,-1.68872,-0.381949,-1.99583,398.1,-44.89,0,0,0.282,0.179,0.122
09/11/2024,02:04,-1.68872,-0.381949,-2.0785,397.8,-44.98,0,0,0.339,0.037,0
09/11/2024,02:05,-1.68872,-0.381949,-2.23203,397.8,-44.93,0,0,0.319,0.099,0.096
09/11/2024,02:06,-1.68872,-0.381949,-2.14936,397.8,-44.98,0,0,0.316,0,0
09/11/2024,02:07,-1.68872,-0.381949,-2.17298,397.7,-44.98,0,0,0.285,0.071,0
09/11/2024,02:08,-1.68872,-0.381949,-2.18479,397.7,-44.87,0,0,0.331,0.149,0.127
09/11/2024,02:09,-1.68872,-0.381949,-2.18479,397.6,-44.78,0,0,0.331,0.222,0.144
09/11/2024,02:10,-1.67746,-0.381949,-2.18479,397.9,-44.38,0.061,0,0.343,0.348,0.348
09/11/2024,02:11,-1.62117,-0.381949,-1.77145,397.8,-44.46,0.135,0,0,0.023,0
09/11/2024,02:12,-1.67746,-0.381949,-1.92497,398.1,-44.17,0.061,0,0.236,0.208,0.208
09/11/2024,02:13,-1.67746,-0.381949,-2.00764,397.9,-44.37,0.061,0,0.321,0.118,0.122
09/11/2024,02:14,-1.68872,-0.381949,-2.11393,398,-44.27,0,0,0.323,0.188,0.188
09/11/2024,02:15,-1.68872,-0.381949,-2.0785,397.9,-44.31,0,0,0.3,0.182,0.197
09/11/2024,02:16,-1.68872,-0.381949,-2.18479,398.1,-43.94,0,0,0.343,0.046,0
09/11/2024,02:17,-1.64369,-0.381949,-2.00764,398,-43.94,0.115,0,0.279,0.007,0
09/11/2024,02:18,-1.68872,-0.381949,-2.33831,397.9,-43.94,0,0,0.268,0.11,0
09/11/2024,02:19,-1.5874,-0.381949,-1.86593,398,-43.69,0.216,0,0.203,0.2,0.226
09/11/2024,02:20,-1.67746,-0.381949,-1.87773,398,-43.48,0.061,0,0.227,0.144,0.14
09/11/2024,02:21,-1.65495,-0.381949,-1.85412,398,-43.43,0.101,0,0.198,0.042,0
09/11/2024,02:22,-1.65495,-0.381949,-2.11393,398,-43.43,0.101,0,0.31,0.031,0
09/11/2024,02:23,-1.68872,-0.381949,-2.11393,398,-43.43,0,0,0.31,0.031,0
09/11/2024,02:24,-1.65495,-0.381949,-2.05488,397.9,-43.5,0.101,0,0.295,0.122,0.118
09/11/2024,02:25,-1.65495,-0.381949,-2.06669,397.7,-43.73,0.101,0,0.29,0.231,0.222
09/11/2024,02:26,-1.67746,-0.381949,-2.11393,397.8,-43.58,0.061,0,0.336,0.129,0.143
09/11/2024,02:27,-1.64369,-0.381949,-1.93678,398,-43.43,0.115,0,0.219,0.095,0
09/11/2024,02:28,-1.54237,-0.38195,-1.93679,397.8,-43.84,0.189,0,0.219,0.154,0.158
09/11/2024,02:29,-1.57615,-0.381952,-1.85413,398,-43.57,0.159,0,0.176,0.21,0.197
09/11/2024,02:30,-1.5086,-0.381952,-1.86594,397.8,-43.8,0.209,0,0.181,0.2,0.197
09/11/2024,02:31,-1.64371,-0.381954,-2.01947,397.8,-43.69,0.115,0,0.319,0.214,0.231
09/11/2024,02:32,-1.41854,-0.381955,-1.77147,397.8,-43.81,0.253,0,0,0.189,0.186
09/11/2024,02:33,-1.36226,-0.381957,-1.77148,397.6,-43.94,0.222,0,0,0,0
09/11/2024,02:34,-1.49737,-0.381958,-1.81873,397.7,-43.93,0.242,0,0.12,0.074,0.065
09/11/2024,02:35,-1.45234,-0.381959,-1.80692,397.8,-43.94,0.264,0,0.106,0.086,0
09/11/2024,02:36,-1.54241,-0.381959,-1.83054,397.8,-43.94,0.189,0,0.132,0.078,0
09/11/2024,02:37,-1.53115,-0.38196,-1.84236,397.8,-43.94,0.169,0,0.142,0.056,0
09/11/2024,02:38,-1.58744,-0.38196,-1.79512,397.7,-43.94,0.155,0,0.088,0.087,0
09/11/2024,02:39,-1.54241,-0.38196,-1.83055,397.6,-43.94,0.225,0,0.132,0.053,0
09/11/2024,02:40,-1.55367,-0.38196,-1.81874,397.6,-44.02,0.187,0,0.12,0.122,0.118
09/11/2024,02:41,-1.50863,-0.38196,-1.79512,397.6,-44.04,0.226,0,0.088,0.131,0.183
09/11/2024,02:42,-1.31724,-0.381961,-1.79512,397.6,-44.17,0.252,0,0.088,0.213,0.197
09/11/2024,02:43,-1.27221,-0.381962,-1.77151,397.7,-44.22,0.257,0,0,0.242,0.221
09/11/2024,02:44,-1.17088,-0.381962,-1.77151,397.6,-44.46,0.209,0,0,0.002,0
09/11/2024,02:45,-1.08082,-0.381962,-1.77151,397.6,-44.46,0.135,0,0,0.076,0
09/11/2024,02:46,-1.04704,-0.381962,-1.77151,397.7,-44.71,0.101,0,0,0.156,0.245
09/11/2024,02:47,-1.21592,-0.381962,-1.81875,397.5,-44.98,0.24,0,0.12,0,0
09/11/2024,02:48,-1.47487,-0.381964,-1.87781,397.6,-44.88,0.222,0,0.186,0.156,0.156
09/11/2024,02:49,-1.50865,-0.381964,-1.83057,397.7,-44.82,0.226,0,0.132,0.207,0.207
09/11/2024,02:50,-1.51992,-0.381968,-1.84239,397.5,-45,0.227,0,0.169,0.2,0.199
09/11/2024,02:51,-1.63251,-0.381968,-1.97231,397.3,-45.21,0.126,0,0.285,0.193,0.193
09/11/2024,02:52,-1.67756,-0.381972,-2.01957,397.5,-45.04,0.061,0,0.291,0.173,0.173
09/11/2024,02:53,-1.67756,-0.381972,-2.17311,397.3,-45.21,0.061,0,0.3,0.154,0.154
09/11/2024,02:54,-1.68884,-0.381976,-2.20856,397.2,-45.33,0,0,0.313,0.121,0.122
09/11/2024,02:55,-1.68884,-0.381976,-2.20856,397,-45.49,0,0,0.313,0.075,0.046
09/11/2024,02:56,-1.68886,-0.38198,-2.22039,397,-45.32,0,0,0.329,0.159,0.166
09/11/2024,02:57,-1.68886,-0.381981,-2.20858,397,-45.17,0,0,0.299,0.178,0.114
09/11/2024,02:58,-1.68886,-0.381982,-2.31489,396.9,-45.12,0,0,0.254,0.129,0.129
09/11/2024,02:59,-1.68886,-0.381982,-2.25583,397,-45.02,0,0,0.282,0.098,0.088
09/11/2024,03:00,-1.68886,-0.381981,-2.26764,396.8,-44.98,0,0,0.252,0.075,0
09/11/2024,03:01,-1.68886,-0.381982,-2.3267,396.7,-44.98,0,0,0.218,0.105,0
09/11/2024,03:02,-1.68887,-0.381982,-2.33851,396.5,-44.98,0,0,0.196,0,0
09/11/2024,03:03,-1.68887,-0.381983,-2.32671,396.3,-44.98,0,0,0.218,0.084,0
09/11/2024,03:04,-1.68887,-0.381984,-2.32672,396.3,-44.98,0,0,0.27,0.037,0
09/11/2024,03:05,-1.68888,-0.381986,-2.37397,396.4,-44.89,0,0,0.186,0.19,0.183
09/11/2024,03:06,-1.68889,-0.381987,-2.13776,396.2,-44.98,0,0,0.323,0.09,0
09/11/2024,03:07,-1.68889,-0.381988,-2.29131,396,-44.98,0,0,0.27,0,0
09/11/2024,03:08,-1.6889,-0.38199,-2.14958,396.1,-44.93,0,0,0.329,0.103,0.103
09/11/2024,03:09,-1.68891,-0.381991,-2.09054,396.1,-44.94,0,0,0.322,0.105,0.096
09/11/2024,03:10,-1.68891,-0.381992,-2.22046,396.3,-44.69,0,0,0.316,0.162,0.173
09/11/2024,03:11,-1.68891,-0.381992,-2.22046,396.2,-44.63,0,0,0.316,0.196,0.194
09/11/2024,03:12,-1.68891,-0.381992,-2.09054,396.1,-44.67,0,0,0.308,0.176,0.182
09/11/2024,03:13,-1.68891,-0.381993,-2.06692,396.2,-44.63,0,0,0.305,0.211,0.226
09/11/2024,03:14,-1.68891,-0.381993,-2.11417,396.3,-44.47,0,0,0.323,0.052,0.046
09/11/2024,03:15,-1.68892,-0.381994,-2.04331,396.3,-44.47,0,0,0.285,0,0
09/11/2024,03:16,-1.65514,-0.381995,-1.90158,396.3,-44.44,0.134,0,0.214,0.081,0.078
09/11/2024,03:17,-1.52003,-0.381996,-1.85434,396.4,-44.47,0.243,0,0.198,0.099,0
09/11/2024,03:18,-1.61011,-0.381996,-1.92521,396.5,-44.46,0.167,0,0.237,0.099,0.046
09/11/2024,03:19,-1.33989,-0.381998,-1.83073,396.6,-44.38,0.282,0,0.132,0.154,0.154
09/11/2024,03:20,-1.35115,-0.381998,-1.80711,396.7,-44.38,0.262,0,0.106,0.156,0.122
09/11/2024,03:21,-1.35116,-0.382,-1.81893,396.8,-44.42,0.262,0,0.12,0.124,0.117
09/11/2024,03:22,-1.15974,-0.382,-1.78349,397,-44.41,0.167,0,0.064,0.16,0.159
09/11/2024,03:23,-1.13723,-0.382002,-1.7835,397.2,-44.31,0.185,0,0.064,0.227,0.227
09/11/2024,03:24,-1.06967,-0.382002,-1.77169,397.1,-44.41,0.153,0,0,0.102,0.103
09/11/2024,03:25,-1.13723,-0.382003,-1.7717,397.3,-44.47,0.163,0,0,0.075,0
09/11/2024,03:26,-1.06967,-0.382003,-1.78351,397.7,-44.05,0.126,0,0.064,0.171,0.171
09/11/2024,03:27,-1.0359,-0.382005,-1.7717,397.7,-44.08,0.084,0,0,0.142,0.145
09/11/2024,03:28,-1.01338,-0.382005,-1.77171,397.6,-44.43,0,0,0,0.114,0.088
09/11/2024,03:29,-1.01338,-0.382006,-1.77171,397.6,-44.52,0,0,0,0.167,0.103
09/11/2024,03:30,-1.01338,-0.382006,-1.77171,397.7,-44.75,0,0,0,0.186,0.215
09/11/2024,03:31,-1.01339,-0.382007,-1.77172,397.7,-44.79,0,0,0,0.238,0.238
09/11/2024,03:32,-1.01339,-0.382008,-1.77172,397.7,-44.85,0,0,0,0.215,0.186
09/11/2024,03:33,-1.03591,-0.382008,-1.77172,397.9,-44.91,0.084,0,0,0.166,0.166
09/11/2024,03:34,-1.06969,-0.382009,-1.77172,398,-44.72,0.126,0,0,0.17,0.17
09/11/2024,03:35,-1.21607,-0.382009,-1.77172,398.2,-44.56,0.256,0,0,0.121,0.125
09/11/2024,03:36,-1.29489,-0.38201,-1.77173,398.1,-44.47,0.232,0,0,0.092,0
09/11/2024,03:37,-1.48631,-0.38201,-1.78354,398.3,-44.26,0.27,0,0.064,0.244,0.244
09/11/2024,03:38,-1.52009,-0.38201,-1.77173,398.1,-44.41,0.227,0,0,0.159,0.159
09/11/2024,03:39,-1.39623,-0.38201,-1.78354,398,-44.47,0.258,0,0.064,0,0
09/11/2024,03:40,-1.43001,-0.382011,-1.78354,398,-44.47,0.285,0,0.064,0,0
09/11/2024,03:41,-1.39623,-0.382011,-1.77173,398,-44.47,0.258,0,0,0,0
09/11/2024,03:42,-1.39624,-0.382012,-1.77174,397.9,-44.61,0.258,0,0,0.129,0.129
09/11/2024,03:43,-1.41876,-0.382012,-1.78355,398,-44.47,0.267,0,0.064,0,0
09/11/2024,03:44,-1.45254,-0.382012,-1.78355,398,-44.47,0.249,0,0.064,0,0
09/11/2024,03:45,-1.48632,-0.382012,-1.77174,398,-44.47,0.24,0,0,0,0
09/11/2024,03:46,-1.37373,-0.382015,-1.77175,398,-44.46,0.288,0,0,0.078,0.046
09/11/2024,03:47,-1.39625,-0.382015,-1.77175,398,-44.41,0.299,0,0,0.167,0.144
09/11/2024,03:48,-1.27239,-0.382017,-1.77176,398,-44.47,0.285,0,0,0.031,0
09/11/2024,03:49,-1.46382,-0.382017,-1.79538,398,-44.47,0.22,0,0.088,0,0
09/11/2024,03:50,-1.40752,-0.382018,-1.77177,398,-44.47,0.277,0,0,0,0
09/11/2024,03:51,-1.385,-0.382018,-1.78358,398,-44.47,0.252,0,0.064,0,0
09/11/2024,03:52,-1.47508,-0.382018,-1.87807,398,-44.43,0.185,0,0.208,0.106,0.088
09/11/2024,03:53,-1.48634,-0.382018,-1.84264,397.9,-44.35,0.165,0,0.142,0.191,0.197
09/11/2024,03:54,-1.48634,-0.382019,-1.85445,397.9,-44.47,0.187,0,0.15,0.076,0
09/11/2024,03:55,-1.4976,-0.382019,-1.83083,397.8,-44.43,0.225,0,0.132,0.1,0.088
09/11/2024,03:56,-1.4976,-0.382019,-1.81902,397.8,-44.44,0.208,0,0.12,0.083,0.078
09/11/2024,03:57,-1.50886,-0.382018,-1.84264,397.9,-44.38,0.19,0,0.142,0.112,0.122
09/11/2024,03:58,-1.53138,-0.382018,-1.85445,397.9,-44.32,0.169,0,0.15,0.192,0.197
09/11/2024,03:59,-1.43004,-0.382018,-1.81901,397.8,-44.46,0.143,0,0.12,0.04,0.046
09/11/2024,04:00,-1.5539,-0.382018,-1.85445,397.9,-44.26,0.187,0,0.176,0.23,0.193
09/11/2024,04:01,-1.53138,-0.382018,-1.85445,397.6,-44.36,0.169,0,0.176,0.124,0.128
09/11/2024,04:02,-1.65524,-0.382018,-1.98438,397.9,-44.11,0.101,0,0.235,0.227,0.227
09/11/2024,04:03,-1.64398,-0.382018,-1.85445,397.9,-43.95,0.115,0,0.176,0.081,0
09/11/2024,04:04,-1.6665,-0.382017,-1.94894,397.8,-43.96,0.084,0,0.255,0.078,0.046
09/11/2024,04:05,-1.64398,-0.382017,-1.92532,397.8,-43.94,0.115,0,0.218,0.055,0.046
09/11/2024,04:06,-1.68902,-0.382017,-2.01981,397.9,-43.81,0,0,0.291,0.22,0.219
09/11/2024,04:07,-1.59894,-0.382018,-1.87807,397.8,-43.91,0.149,0,0.186,0.14,0.135
09/11/2024,04:08,-1.57643,-0.382019,-1.87808,397.7,-43.95,0.182,0,0.162,0.069,0
09/11/2024,04:09,-1.64399,-0.38202,-1.98439,397.7,-43.95,0.115,0,0.235,0.088,0
09/11/2024,04:10,-1.68904,-0.38202,-1.86627,397.6,-43.95,0,0,0.181,0.053,0
09/11/2024,04:11,-1.67778,-0.382021,-1.94896,397.5,-43.95,0.061,0,0.255,0.022,0
09/11/2024,04:12,-1.66652,-0.382021,-1.92533,397.7,-43.81,0.084,0,0.218,0.208,0.208
09/11/2024,04:13,-1.67778,-0.382021,-1.90171,397.6,-43.88,0.061,0,0.171,0.113,0.114
09/11/2024,04:14,-1.5877,-0.382021,-1.86627,397.6,-43.93,0.155,0,0.157,0.069,0.064
09/11/2024,04:15,-1.644,-0.382021,-1.90171,397.6,-43.89,0.115,0,0.194,0.11,0.109
