DATE (MM/DD/YYYY),CST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],Downwelling IR [W/m^2],Pyrgeometer Net [W/m^2],Global (stdev) [W/m^2],Direct (stdev) [W/m^2],Diffuse (stdev) [W/m^2],IR (stdev) [W/m^2],Net (stdev) [W/m^2]
9/15/2024,01:12,-1.81195,-0.381820,-1.90071,442.7,-19.64,0.222,0,0.233,0.115,0
9/15/2024,01:13,-2.34090,-0.381820,-2.33752,442.4,-19.64,0.084,0,0.235,0.097,0
9/15/2024,01:14,-2.36341,-0.381820,-2.47919,442.2,-19.64,0,0,0,0.101,0
9/15/2024,01:15,-2.36341,-0.381820,-2.49099,441.8,-19.8,0,0,0.064,0.311,0.236
9/15/2024,01:16,-2.36341,-0.381820,-2.56183,441.4,-20.21,0,0,0.15,0.146,0.123
9/15/2024,01:17,-2.36341,-0.381820,-2.77433,441.2,-20.16,0,0,0.132,0.112,0
9/15/2024,01:18,-2.36341,-0.381820,-2.83336,441.1,-20.16,0,0,0,0.007,0
9/15/2024,01:19,-2.36341,-0.381820,-2.83336,441.2,-19.91,0,0,0,0.193,0.254
9/15/2024,01:20,-2.36341,-0.381820,-2.83336,441.3,-19.71,0,0,0,0.116,0.114
9/15/2024,01:21,-2.30714,-0.381820,-2.83336,441.3,-19.64,0.153,0,0,0.113,0
9/15/2024,01:22,-1.74442,-0.381820,-2.72711,441.1,-19.64,0.126,0,0.162,0.004,0
9/15/2024,01:23,-1.71066,-0.381820,-2.75072,441.1,-19.65,0.084,0,0.15,0.098,0.046
9/15/2024,01:24,-1.68815,-0.381820,-2.63266,440.9,-19.64,0,0,0.176,0.051,0
9/15/2024,01:25,-1.68815,-0.381820,-2.5028,440.4,-20.16,0,0,0.088,0.182,0.189
9/15/2024,01:26,-1.68815,-0.381820,-2.47919,440.5,-20.24,0,0,0,0.118,0.122
9/15/2024,01:27,-1.68815,-0.381820,-2.47919,440.4,-20.38,0,0,0,0.186,0.186
9/15/2024,01:28,-1.68815,-0.381820,-2.47919,440.3,-20.46,0,0,0,0.233,0.232
9/15/2024,01:29,-1.68815,-0.381820,-2.47919,440.1,-20.65,0,0,0,0.078,0.078
9/15/2024,01:30,-1.59811,-0.381820,-2.47919,440.3,-20.46,0.173,0,0,0.158,0.165
9/15/2024,01:31,-1.19296,-0.381820,-2.43197,440.1,-20.63,0.258,0,0.12,0.103,0.096
9/15/2024,01:32,-1.17045,-0.381820,-2.07780,439.9,-20.7,0.242,0,0.326,0.102,0.078
9/15/2024,01:33,-1.17045,-0.381820,-1.80627,439.6,-21.06,0.226,0,0.106,0.179,0.208
9/15/2024,01:34,-1.01289,-0.381820,-1.77085,439.3,-21.41,0,0,0,0.208,0.208
9/15/2024,01:35,-1.04665,-0.381820,-1.77085,439.5,-21.39,0.101,0,0,0.206,0.185
9/15/2024,01:36,-1.19296,-0.381820,-1.77085,439.1,-21.68,0.209,0,0,0.111,0.078
9/15/2024,01:37,-1.38428,-0.381820,-1.77085,439.2,-21.71,0.252,0,0,0.084,0
9/15/2024,01:38,-1.26049,-0.381820,-1.77085,439.1,-21.71,0.275,0,0,0.097,0
9/15/2024,01:39,-1.11418,-0.381820,-1.77085,438.8,-22.03,0.155,0,0,0.221,0.221
9/15/2024,01:40,-1.01289,-0.381820,-1.79446,438.6,-22.33,0,0,0.088,0.122,0.127
9/15/2024,01:41,-1.01289,-0.381820,-1.93613,438.2,-22.7,0,0,0.254,0.123,0.096
9/15/2024,01:42,-1.01289,-0.381820,-1.82988,438.2,-22.74,0,0,0.161,0.056,0
9/15/2024,01:43,-1.01289,-0.381820,-1.79446,437.9,-23.01,0,0,0.088,0.247,0.236
9/15/2024,01:44,-1.02414,-0.381820,-1.77085,437.6,-23.32,0.061,0,0,0.166,0.144
9/15/2024,01:45,-1.01289,-0.381820,-1.77085,437.1,-23.78,0,0,0,0.091,0.046
9/15/2024,01:46,-1.03540,-0.381820,-1.77085,436.8,-24.1,0.084,0,0,0.208,0.23
9/15/2024,01:47,-1.01289,-0.381820,-1.77085,436.6,-24.34,0,0,0,0.14,0.14
9/15/2024,01:48,-1.01289,-0.381820,-1.77085,436.2,-24.81,0,0,0,0,0
9/15/2024,01:49,-1.01289,-0.381820,-1.77085,435.7,-25.25,0,0,0,0.166,0.165
9/15/2024,01:50,-1.01289,-0.381820,-1.77085,435.7,-25.32,0,0,0,0,0
9/15/2024,01:51,-1.01289,-0.381820,-1.77085,435.3,-25.69,0,0,0,0.176,0.171
9/15/2024,01:52,-1.01289,-0.381820,-1.77085,435.1,-25.84,0,0,0,0.021,0
9/15/2024,01:53,-1.01289,-0.381820,-1.77085,435,-26.04,0,0,0,0.208,0.218
9/15/2024,01:54,-1.01289,-0.381820,-1.77085,434.8,-26.36,0,0,0,0.069,0
9/15/2024,01:55,-1.01289,-0.381820,-1.77085,434.6,-26.49,0,0,0,0.2,0.186
9/15/2024,01:56,-1.01289,-0.381820,-1.77085,434.1,-26.87,0,0,0,0.05,0
9/15/2024,01:57,-1.01289,-0.381820,-1.77085,434.3,-26.9,0,0,0,0.08,0.078
9/15/2024,01:58,-1.01289,-0.381820,-1.77085,434.1,-27.1,0,0,0,0.16,0.16
9/15/2024,01:59,-1.01289,-0.381820,-1.77085,433.9,-27.36,0,0,0,0.078,0.078
9/15/2024,02:00,-1.01289,-0.381820,-1.77085,433.7,-27.38,0,0,0,0.099,0.046
9/15/2024,02:01,-1.01289,-0.381820,-1.77085,433.8,-27.39,0,0,0,0.09,0
9/15/2024,02:02,-1.01289,-0.381820,-1.77085,433.8,-27.39,0,0,0,0,0
9/15/2024,02:03,-1.01289,-0.381820,-1.77085,433.8,-27.39,0,0,0,0,0
9/15/2024,02:04,-1.01289,-0.381820,-1.77085,433.9,-27.39,0,0,0,0.064,0
9/15/2024,02:05,-1.01289,-0.381820,-1.77085,434.2,-27.21,0,0,0,0.216,0.223
9/15/2024,02:06,-1.01289,-0.381820,-1.77085,434.5,-26.87,0,0,0,0.072,0
9/15/2024,02:07,-1.01289,-0.381820,-1.77085,434.4,-26.87,0,0,0,0.063,0
9/15/2024,02:08,-1.01289,-0.381820,-1.77085,434.4,-26.87,0,0,0,0.021,0
9/15/2024,02:09,-1.01289,-0.381820,-1.77085,434.4,-26.87,0,0,0,0.053,0
9/15/2024,02:10,-1.01289,-0.381820,-1.77085,434.4,-26.87,0,0,0,0.021,0
9/15/2024,02:11,-1.01289,-0.381820,-1.77085,434.3,-26.87,0,0,0,0.09,0
9/15/2024,02:12,-1.01289,-0.381820,-1.77085,434.1,-26.87,0,0,0,0.021,0
9/15/2024,02:13,-1.01289,-0.381820,-1.77085,434.2,-26.89,0,0,0,0.106,0.064
9/15/2024,02:14,-1.01289,-0.381820,-1.77085,433.7,-27.38,0,0,0,0.091,0.046
9/15/2024,02:15,-1.01289,-0.381820,-1.77085,433.6,-27.39,0,0,0,0.021,0
9/15/2024,02:16,-1.01289,-0.381820,-1.77085,433.6,-27.39,0,0,0,0,0
9/15/2024,02:17,-1.01289,-0.381820,-1.77085,433.6,-27.39,0,0,0,0,0
9/15/2024,02:18,-1.01289,-0.381820,-1.77085,433.6,-27.39,0,0,0,0,0
9/15/2024,02:19,-1.01289,-0.381820,-1.77085,433.6,-27.4,0,0,0,0.046,0.046
9/15/2024,02:20,-1.01289,-0.381820,-1.77085,433.4,-27.62,0,0,0,0.078,0.078
9/15/2024,02:21,-1.01289,-0.381820,-1.77085,433.1,-27.89,0,0,0,0.074,0.064
9/15/2024,02:22,-1.01289,-0.381820,-1.77085,433.2,-27.78,0,0,0,0.13,0.129
9/15/2024,02:23,-1.01289,-0.381820,-1.77085,433.1,-27.86,0,0,0,0.097,0.096
9/15/2024,02:24,-1.01289,-0.381820,-1.77085,433.2,-27.74,0,0,0,0.168,0.168
9/15/2024,02:25,-1.01289,-0.381820,-1.77085,433.5,-27.5,0,0,0,0.128,0.128
9/15/2024,02:26,-1.01289,-0.381820,-1.77085,433.6,-27.39,0,0,0,0.05,0
9/15/2024,02:27,-1.01289,-0.381820,-1.77085,433.6,-27.39,0,0,0,0,0
9/15/2024,02:28,-1.01289,-0.381820,-1.77085,433.7,-27.33,0,0,0,0.144,0.144
9/15/2024,02:29,-1.01289,-0.381820,-1.77085,434.1,-26.93,0,0,0,0.115,0.103
9/15/2024,02:30,-1.01289,-0.381820,-1.77085,434.1,-26.87,0,0,0,0.047,0
9/15/2024,02:31,-1.01289,-0.381820,-1.77085,434.4,-26.68,0,0,0,0.272,0.24
9/15/2024,02:32,-1.01289,-0.381820,-1.77085,434.7,-26.34,0,0,0,0.091,0.064
9/15/2024,02:33,-1.01289,-0.381820,-1.77085,434.9,-26.13,0,0,0,0.16,0.16
9/15/2024,02:34,-1.01289,-0.381820,-1.77085,435.1,-25.88,0,0,0,0.096,0.096
9/15/2024,02:35,-1.01289,-0.381820,-1.77085,435.1,-25.83,0,0,0,0.052,0.046
9/15/2024,02:36,-1.01289,-0.381820,-1.77085,435.2,-25.8,0,0,0,0.096,0.096
9/15/2024,02:37,-1.01289,-0.381820,-1.77085,435.3,-25.71,0,0,0,0.129,0.129
9/15/2024,02:38,-1.01289,-0.381820,-1.77085,435.4,-25.55,0,0,0,0.137,0.16
9/15/2024,02:39,-1.01289,-0.381820,-1.77085,435.4,-25.52,0,0,0,0.138,0.128
9/15/2024,02:40,-1.01289,-0.381820,-1.77085,435.3,-25.54,0,0,0,0.138,0.178
9/15/2024,02:41,-1.01289,-0.381820,-1.77085,435.1,-25.7,0,0,0,0.145,0.145
9/15/2024,02:42,-1.02414,-0.381820,-1.77085,435.3,-25.44,0.061,0,0,0.144,0.144
9/15/2024,02:43,-1.01289,-0.381820,-1.77085,435.3,-25.47,0,0,0,0.144,0.144
9/15/2024,02:44,-1.01289,-0.381820,-1.77085,435.4,-25.39,0,0,0,0.104,0.114
9/15/2024,02:45,-1.01289,-0.381820,-1.77085,435.4,-25.32,0,0,0,0,0
9/15/2024,02:46,-1.01289,-0.381820,-1.77085,435.4,-25.32,0,0,0,0.056,0
9/15/2024,02:47,-1.03540,-0.381820,-1.77085,435.3,-25.31,0.084,0,0,0.096,0.064
9/15/2024,02:48,-1.01289,-0.381820,-1.77085,435.1,-25.29,0,0,0,0.127,0.088
9/15/2024,02:49,-1.01289,-0.381820,-1.77085,435,-25.25,0,0,0,0.122,0.114
9/15/2024,02:50,-1.01289,-0.381820,-1.77085,434.8,-25.32,0,0,0,0.072,0
9/15/2024,02:51,-1.01289,-0.381820,-1.77085,434.7,-25.32,0,0,0,0.056,0
9/15/2024,02:52,-1.01289,-0.381820,-1.77085,434.8,-25.32,0,0,0,0.065,0
9/15/2024,02:53,-1.01289,-0.381820,-1.77085,434.8,-25.32,0,0,0,0.07,0
9/15/2024,02:54,-1.01289,-0.381820,-1.77085,434.7,-25.32,0,0,0,0,0
9/15/2024,02:55,-1.01289,-0.381820,-1.77085,434.8,-25.32,0,0,0,0.085,0
9/15/2024,02:56,-1.01289,-0.381820,-1.77085,434.8,-25.32,0,0,0,0.073,0
9/15/2024,02:57,-1.01289,-0.381820,-1.77085,434.7,-25.32,0,0,0,0.044,0
9/15/2024,02:58,-1.01289,-0.381820,-1.77085,435.1,-25,0,0,0,0.242,0.23
9/15/2024,02:59,-1.01289,-0.381820,-1.77085,435.3,-24.85,0,0,0,0.13,0.096
9/15/2024,03:00,-1.01289,-0.381820,-1.77085,435.2,-24.82,0,0,0,0.069,0.064
9/15/2024,03:01,-1.01289,-0.381820,-1.77085,435.1,-24.9,0,0,0,0.121,0.125
9/15/2024,03:02,-1.01289,-0.381820,-1.77085,435,-25.06,0,0,0,0.157,0.156
9/15/2024,03:03,-1.01289,-0.381820,-1.77085,435.2,-24.87,0,0,0,0.109,0.109
9/15/2024,03:04,-1.01289,-0.381820,-1.77085,435.2,-24.82,0,0,0,0.064,0.064
9/15/2024,03:05,-1.03540,-0.381820,-1.77085,435.1,-24.81,0.084,0,0,0.111,0
9/15/2024,03:06,-1.01289,-0.381820,-1.77085,435,-24.81,0,0,0,0,0
9/15/2024,03:07,-1.01289,-0.381820,-1.77085,435,-24.83,0,0,0,0.102,0.102
9/15/2024,03:08,-1.01289,-0.381820,-1.77085,434.6,-25.2,0,0,0,0.157,0.145
9/15/2024,03:09,-1.01289,-0.381820,-1.77085,434.5,-25.32,0,0,0,0,0
9/15/2024,03:10,-1.01289,-0.381820,-1.77085,434.3,-25.51,0,0,0,0.211,0.221
9/15/2024,03:11,-1.01289,-0.381820,-1.77085,434,-25.85,0,0,0,0.067,0.046
9/15/2024,03:12,-1.01289,-0.381820,-1.77085,433.6,-26.33,0,0,0,0.103,0.078
9/15/2024,03:13,-1.01289,-0.381820,-1.77085,433.6,-26.36,0,0,0,0.062,0
9/15/2024,03:14,-1.03540,-0.381820,-1.77085,433.4,-26.36,0.084,0,0,0,0
9/15/2024,03:15,-1.05791,-0.381820,-1.77085,433.5,-26.31,0.115,0,0,0.09,0.096
9/15/2024,03:16,-1.02414,-0.381820,-1.77085,433.9,-25.89,0.061,0,0,0.109,0.103
9/15/2024,03:17,-1.01289,-0.381820,-1.77085,433.8,-25.84,0,0,0,0.09,0
9/15/2024,03:18,-1.01289,-0.381820,-1.77085,433.7,-25.84,0,0,0,0.04,0
9/15/2024,03:19,-1.01289,-0.381820,-1.77085,433.7,-25.84,0,0,0,0.04,0
9/15/2024,03:20,-1.01289,-0.381820,-1.77085,433.8,-25.81,0,0,0,0.083,0.078
9/15/2024,03:21,-1.01289,-0.381820,-1.77085,433.8,-25.77,0,0,0,0.125,0.114
9/15/2024,03:22,-1.01289,-0.381820,-1.77085,433.9,-25.67,0,0,0,0.197,0.204
9/15/2024,03:23,-1.01289,-0.381820,-1.77085,434.2,-25.38,0,0,0,0.109,0.109
9/15/2024,03:24,-1.01289,-0.381820,-1.77085,434.4,-25.13,0,0,0,0.253,0.238
9/15/2024,03:25,-1.01289,-0.381820,-1.77085,434.7,-24.82,0,0,0,0.089,0.046
9/15/2024,03:26,-1.01289,-0.381820,-1.77085,434.7,-24.81,0,0,0,0.083,0
9/15/2024,03:27,-1.01289,-0.381820,-1.77085,434.8,-24.81,0,0,0,0.037,0
9/15/2024,03:28,-1.01289,-0.381820,-1.77085,434.8,-24.82,0,0,0,0.06,0.046
9/15/2024,03:29,-1.01289,-0.381820,-1.77085,434.5,-25.13,0,0,0,0.165,0.172
9/15/2024,03:30,-1.01289,-0.381820,-1.77085,434.3,-25.32,0,0,0,0.044,0
9/15/2024,03:31,-1.01289,-0.381820,-1.77085,434.2,-25.42,0,0,0,0.109,0.125
9/15/2024,03:32,-1.01289,-0.381820,-1.77085,433.8,-25.84,0,0,0,0.078,0
9/15/2024,03:33,-1.01289,-0.381820,-1.77085,433.7,-25.94,0,0,0,0.175,0.158
9/15/2024,03:34,-1.01289,-0.381820,-1.77085,433.6,-25.96,0,0,0,0.15,0.145
9/15/2024,03:35,-1.01289,-0.381820,-1.77085,433.7,-25.85,0,0,0,0.073,0.046
9/15/2024,03:36,-1.01289,-0.381820,-1.77085,433.7,-25.84,0,0,0,0.044,0
9/15/2024,03:37,-1.01289,-0.381820,-1.77085,433.8,-25.83,0,0,0,0.076,0.046
9/15/2024,03:38,-1.01289,-0.381820,-1.77085,433.8,-25.78,0,0,0,0.126,0.128
9/15/2024,03:39,-1.01289,-0.381820,-1.77085,433.7,-25.84,0,0,0,0.029,0
9/15/2024,03:40,-1.05791,-0.381820,-1.77085,433.5,-26.06,0.144,0,0,0.193,0.19
9/15/2024,03:41,-1.02414,-0.381820,-1.77085,433.2,-26.42,0.061,0,0,0.27,0.264
9/15/2024,03:42,-1.03540,-0.381820,-1.77085,433.2,-26.37,0.084,0,0,0.08,0.064
9/15/2024,03:43,-1.01289,-0.381820,-1.77085,433.1,-26.36,0,0,0,0.101,0
9/15/2024,03:44,-1.01289,-0.381820,-1.77085,433.7,-25.88,0,0,0,0.145,0.135
9/15/2024,03:45,-1.03540,-0.381820,-1.77085,434.1,-25.21,0.121,0,0,0.321,0.345
9/15/2024,03:46,-1.01289,-0.381820,-1.77085,435,-24.36,0,0,0,0.206,0.176
9/15/2024,03:47,-1.01289,-0.381820,-1.77085,435.7,-23.78,0,0,0,0.194,0.125
9/15/2024,03:48,-1.01289,-0.381820,-1.77085,436.3,-23.28,0,0,0,0.091,0.078
9/15/2024,03:49,-1.01289,-0.381820,-1.77085,436.8,-22.76,0,0,0,0.069,0.064
9/15/2024,03:50,-1.01289,-0.381820,-1.77085,437.2,-22.39,0,0,0,0.246,0.226
9/15/2024,03:51,-1.01289,-0.381820,-1.77085,437.5,-22.09,0,0,0,0.207,0.208
9/15/2024,03:52,-1.01289,-0.381820,-1.77085,437.8,-21.77,0,0,0,0.16,0.148
9/15/2024,03:53,-1.01289,-0.381820,-1.77085,438,-21.63,0,0,0,0.132,0.118
9/15/2024,03:54,-1.01289,-0.381820,-1.77085,438.2,-21.56,0,0,0,0.151,0.128
9/15/2024,03:55,-1.01289,-0.381820,-1.77085,438.3,-21.48,0,0,0,0.123,0.129
9/15/2024,03:56,-1.01289,-0.381820,-1.77085,438.4,-21.55,0,0,0,0.236,0.171
9/15/2024,03:57,-1.01289,-0.381820,-1.77085,438.7,-21.3,0,0,0,0.197,0.197
9/15/2024,03:58,-1.01289,-0.381820,-1.77085,438.6,-21.46,0,0,0,0.189,0.188
9/15/2024,03:59,-1.01289,-0.381820,-1.77085,438.4,-21.66,0,0,0,0.098,0.096
9/15/2024,04:00,-1.01289,-0.381820,-1.77085,438.4,-21.69,0,0,0,0.072,0.064
9/15/2024,04:01,-1.01289,-0.381820,-1.77085,438.3,-21.81,0,0,0,0.173,0.171
9/15/2024,04:02,-1.01289,-0.381820,-1.77085,438.5,-21.76,0,0,0,0.146,0.103
9/15/2024,04:03,-1.01289,-0.381820,-1.77085,438.3,-22,0,0,0,0.184,0.197
9/15/2024,04:04,-1.01289,-0.381820,-1.77085,438.1,-22.22,0,0,0,0.05,0
9/15/2024,04:05,-1.01289,-0.381820,-1.77085,438.1,-22.22,0,0,0,0.093,0
9/15/2024,04:06,-1.01289,-0.381820,-1.77085,438.3,-22.22,0,0,0,0.021,0
9/15/2024,04:07,-1.01289,-0.381820,-1.77085,438.1,-22.42,0,0,0,0.109,0.109
9/15/2024,04:08,-1.01289,-0.381820,-1.77085,437.9,-22.64,0,0,0,0.119,0.125
9/15/2024,04:09,-1.01289,-0.381820,-1.77085,437.9,-22.77,0,0,0,0.111,0.088
9/15/2024,04:10,-1.01289,-0.381820,-1.77085,437.8,-22.86,0,0,0,0.18,0.16
9/15/2024,04:11,-1.01289,-0.381820,-1.77085,437.4,-23.26,0,0,0,0.073,0
9/15/2024,04:12,-1.01289,-0.381820,-1.77085,437.3,-23.3,0,0,0,0.137,0.096
9/15/2024,04:13,-1.01289,-0.381820,-1.77085,437,-23.66,0,0,0,0.156,0.128
9/15/2024,04:14,-1.02414,-0.381820,-1.77085,436.8,-23.77,0.061,0,0,0.053,0
9/15/2024,04:15,-1.01289,-0.381820,-1.77085,436.5,-24.01,0,0,0,0.186,0.188
9/15/2024,04:16,-1.04665,-0.381820,-1.77085,436.2,-24.29,0.134,0,0,0.021,0
9/15/2024,04:17,-1.01289,-0.381820,-1.77085,436.2,-24.29,0,0,0,0,0
9/15/2024,04:18,-1.09167,-0.381820,-1.80627,435.8,-24.62,0.189,0,0.106,0.255,0.199
9/15/2024,04:19,-1.20421,-0.381820,-1.80627,435.4,-24.81,0.298,0,0.14,0.115,0
9/15/2024,04:20,-1.03540,-0.381820,-1.77085,435,-25.08,0.084,0,0,0.235,0.24
9/15/2024,04:21,-1.09167,-0.381820,-1.77085,434.7,-25.32,0.189,0,0,0.056,0
9/15/2024,04:22,-1.01289,-0.381820,-1.77085,434.5,-25.5,0,0,0,0.225,0.225
9/15/2024,04:23,-1.50808,-0.381820,-1.84168,433.9,-26.11,0.258,0,0.192,0.25,0.216
9/15/2024,04:24,-1.21547,-0.381820,-1.77085,433.5,-26.29,0.284,0,0,0.162,0.132
