DATE (MM/DD/YYYY),CST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],Downwelling IR [W/m^2],Pyrgeometer Net [W/m^2],Global (stdev) [W/m^2],Direct (stdev) [W/m^2],Diffuse (stdev) [W/m^2],IR (stdev) [W/m^2],Net (stdev) [W/m^2]
9/4/2024,00:16,-1.68845,-0.381889,-2.53867,442.9,-3.618,0,0,0.132,0,0
9/4/2024,00:17,-1.63217,-0.381888,-2.47963,442.8,-3.618,0.126,0,0,0,0
9/4/2024,00:18,-1.22694,-0.381888,-2.10178,442.6,-3.86,0.254,0,0.302,0.172,0.163
9/4/2024,00:19,-1.05810,-0.381888,-1.77116,442.5,-4.023,0.115,0,0,0.137,0.128
9/4/2024,00:20,-1.01307,-0.381888,-1.77116,442.6,-4.066,0,0,0,0.117,0.114
9/4/2024,00:21,-1.01307,-0.381888,-1.74755,442.5,-4.135,0,0,0.088,0.022,0
9/4/2024,00:22,-1.01307,-0.381888,-1.38151,442.6,-4.135,0,0,0.308,0.102,0
9/4/2024,00:23,-1.01307,-0.381890,-1.18078,442.7,-4.135,0,0,0.19,0,0
9/4/2024,00:24,-1.01308,-0.381891,-1.10994,442.7,-4.135,0,0,0.12,0.008,0
9/4/2024,00:25,-1.01309,-0.381894,-1.07452,442.7,-4.135,0,0,0.064,0,0
9/4/2024,00:26,-1.01309,-0.381895,-1.06272,442.7,-4.17,0,0,0,0.109,0.088
9/4/2024,00:27,-1.01310,-0.381898,-1.07454,442.9,-4.135,0,0,0.064,0.081,0
9/4/2024,00:28,-1.01310,-0.381900,-1.22805,442.8,-4.256,0,0,0.219,0.19,0.186
9/4/2024,00:29,-1.00185,-0.381904,-1.39337,442.5,-4.54,0.061,0,0.329,0.139,0.128
9/4/2024,00:30,-1.01312,-0.381906,-1.52327,442.8,-4.394,0,0,0.277,0.217,0.221
9/4/2024,00:31,-1.01312,-0.381908,-1.45243,443.2,-4.144,0,0,0.308,0.086,0.046
9/4/2024,00:32,-1.01313,-0.381911,-1.49968,443.4,-4.084,0,0,0.285,0.113,0.103
9/4/2024,00:33,-1.01314,-0.381914,-1.52330,443.6,-3.929,0,0,0.291,0.229,0.225
9/4/2024,00:34,-1.01314,-0.381916,-1.40523,444.1,-3.601,0,0,0.323,0.108,0.064
9/4/2024,00:35,-1.01315,-0.381918,-1.33438,444.6,-3.179,0,0,0.313,0.151,0.151
9/4/2024,00:36,-0.934355,-0.381921,-1.09821,444.8,-3.102,0.143,0,0.106,0.109,0
9/4/2024,00:37,-0.664183,-0.381922,-1.06279,445.1,-2.912,0.269,0,0,0.24,0.24
9/4/2024,00:38,-0.630416,-0.381925,-1.06280,445.3,-2.774,0.286,0,0,0.255,0.176
9/4/2024,00:39,-0.641675,-0.381926,-1.07461,445.5,-2.74,0.252,0,0.064,0.16,0.158
9/4/2024,00:40,-0.878088,-0.381929,-1.09824,445.3,-2.938,0.224,0,0.106,0.105,0.125
9/4/2024,00:41,-0.878089,-0.381929,-1.13367,445.3,-3.076,0.187,0,0.142,0.087,0.078
9/4/2024,00:42,-0.878095,-0.381932,-1.13367,445.4,-3.093,0.187,0,0.142,0.103,0.046
9/4/2024,00:43,-1.01319,-0.381932,-1.09825,445.8,-2.792,0,0,0.106,0.258,0.225
9/4/2024,00:44,-1.00194,-0.381935,-1.07464,446,-2.645,0.061,0,0.064,0.125,0.109
9/4/2024,00:45,-1.01319,-0.381935,-1.18092,446.1,-2.619,0,0,0.19,0.089,0.088
9/4/2024,00:46,-1.0132,-0.381937,-1.13369,446.1,-2.585,0,0,0.142,0,0
9/4/2024,00:47,-1.0132,-0.381937,-1.29902,446.1,-2.585,0,0,0.19,0,0
9/4/2024,00:48,-1.01320,-0.381939,-1.25179,446.2,-2.473,0,0,0.219,0.225,0.208
9/4/2024,00:49,-1.01321,-0.381939,-1.16912,446.9,-1.947,0,0,0.186,0.217,0.129
9/4/2024,00:50,-1.01321,-0.381941,-1.09827,447.5,-1.448,0,0,0.106,0.227,0.227
9/4/2024,00:51,-1.01321,-0.381941,-1.07465,447.7,-1.292,0,0,0.064,0,0
9/4/2024,00:52,-1.01321,-0.381942,-1.14552,447.7,-1.292,0,0,0.15,0,0
9/4/2024,00:53,-1.01321,-0.381943,-1.21637,447.7,-1.292,0,0,0.198,0.06,0
9/4/2024,00:54,-1.01322,-0.381943,-1.18095,447.4,-1.706,0,0,0.167,0.156,0.171
9/4/2024,00:55,-1.01322,-0.381944,-1.14552,447.9,-1.31,0,0,0.15,0.064,0.064
9/4/2024,00:56,-1.01322,-0.381944,-1.07466,447.8,-1.37,0,0,0.064,0.118,0.118
9/4/2024,00:57,-0.990704,-0.381945,-1.06286,448.1,-1.292,0.084,0,0,0.12,0
9/4/2024,00:58,-0.945673,-0.381945,-1.06286,448.1,-1.292,0.135,0,0,0.022,0
9/4/2024,00:59,-1.01322,-0.381946,-1.06286,448.2,-1.292,0,0,0,0.041,0
9/4/2024,01:00,-1.00196,-0.381946,-1.06286,447.9,-1.499,0.061,0,0,0.239,0.225
9/4/2024,01:01,-0.900644,-0.381946,-1.06286,448,-1.396,0.159,0,0,0.183,0.184
9/4/2024,01:02,-0.720515,-0.381947,-1.06286,448.2,-1.448,0.226,0,0,0.282,0.217
9/4/2024,01:03,-0.585419,-0.381947,-1.06286,447.9,-1.792,0.23,0,0,0.094,0.064
9/4/2024,01:04,-0.652968,-0.381947,-1.06286,448.3,-1.628,0.246,0,0,0.227,0.223
9/4/2024,01:05,-0.596678,-0.381947,-1.06286,448.1,-1.784,0.225,0,0,0.078,0.078
9/4/2024,01:06,-0.596678,-0.381947,-1.06286,448.1,-1.809,0.257,0,0,0.071,0
9/4/2024,01:07,-0.562904,-0.381948,-1.06286,448.2,-1.913,0.236,0,0,0.126,0.127
9/4/2024,01:08,-0.765550,-0.381948,-1.06286,448.3,-1.878,0.23,0,0,0.116,0.114
9/4/2024,01:09,-0.574163,-0.381948,-1.06286,448.2,-1.947,0.249,0,0,0.129,0.129
9/4/2024,01:10,-0.607938,-0.381948,-1.06286,448.1,-2.068,0.253,0,0,0,0
9/4/2024,01:11,-0.855616,-0.381948,-1.06287,447.7,-2.464,0.226,0,0,0.197,0.197
9/4/2024,01:12,-0.945681,-0.381949,-1.06287,447.6,-2.585,0.135,0,0,0,0
9/4/2024,01:13,-1.01323,-0.381949,-1.07468,447.6,-2.585,0,0,0.064,0,0
9/4/2024,01:14,-1.00197,-0.381949,-1.08649,447.6,-2.576,0.061,0,0.088,0.046,0.046
9/4/2024,01:15,-0.990715,-0.381949,-1.07468,448,-2.111,0.084,0,0.064,0.096,0.096
9/4/2024,01:16,-0.934424,-0.381949,-1.06287,448,-2.12,0.143,0,0,0.14,0.14
9/4/2024,01:17,-0.90065,-0.381949,-1.06287,448,-2.12,0.159,0,0,0.14,0.14
9/4/2024,01:18,-0.844359,-0.381949,-1.06287,448,-2.292,0.19,0,0,0.213,0.256
9/4/2024,01:19,-0.619197,-0.381949,-1.06287,447.9,-2.585,0.277,0,0,0.081,0
9/4/2024,01:20,-0.517874,-0.381949,-1.06287,448.4,-2.145,0.243,0,0,0.185,0.151
9/4/2024,01:21,-0.720520,-0.381949,-1.06287,448.4,-2.171,0.258,0,0,0.208,0.184
9/4/2024,01:22,-0.709262,-0.381949,-1.06287,448.6,-2.085,0.294,0,0,0.067,0.064
9/4/2024,01:23,-0.472842,-0.381949,-1.06287,448.3,-2.326,0.187,0,0,0.25,0.25
9/4/2024,01:24,-0.439067,-0.381949,-1.06287,448.3,-2.326,0.178,0,0,0.25,0.25
9/4/2024,01:25,-0.495358,-0.381949,-1.06287,447.7,-2.981,0.243,0,0,0.238,0.238
9/4/2024,01:26,-0.607939,-0.381949,-1.06287,447.4,-3.257,0.267,0,0,0.227,0.227
9/4/2024,01:27,-0.911909,-0.381949,-1.06287,447.3,-3.309,0.155,0,0,0.225,0.225
9/4/2024,01:28,-0.968200,-0.381949,-1.19277,447.1,-3.498,0.115,0,0.194,0.209,0.186
9/4/2024,01:29,-0.990716,-0.381949,-1.14554,446.4,-4.11,0.084,0,0.15,0.114,0.078
9/4/2024,01:30,-1.01323,-0.381949,-1.12192,446.4,-4.093,0,0,0.132,0.139,0.096
9/4/2024,01:31,-0.979458,-0.381949,-1.11011,446.6,-3.791,0.101,0,0.12,0.214,0.193
9/4/2024,01:32,-1.01323,-0.381949,-1.18097,446.3,-4.058,0,0,0.167,0.166,0.166
9/4/2024,01:33,-1.01323,-0.381949,-1.27544,446.3,-4.136,0,0,0.196,0.022,0
9/4/2024,01:34,-1.01323,-0.381949,-1.36992,446.2,-4.136,0,0,0.27,0.075,0
9/4/2024,01:35,-1.01323,-0.381949,-1.54706,446.1,-4.136,0,0,0.233,0.073,0
9/4/2024,01:36,-1.01323,-0.381949,-1.75964,446,-4.205,0,0,0.064,0.114,0.114
9/4/2024,01:37,-1.01323,-0.381949,-1.68878,446,-4.136,0,0,0.15,0,0
9/4/2024,01:38,-1.01323,-0.381947,-1.72420,445.8,-4.394,0,0,0.12,0.211,0.211
9/4/2024,01:39,-1.01323,-0.381947,-1.64153,445.6,-4.584,0,0,0.171,0.119,0.114
9/4/2024,01:40,-1.01322,-0.381946,-1.73600,445.7,-4.248,0,0,0.106,0.163,0.197
9/4/2024,01:41,-1.01322,-0.381945,-1.66514,445.3,-4.592,0,0,0.186,0.173,0.173
9/4/2024,01:42,-1.01322,-0.381945,-1.49981,445.3,-4.653,0,0,0.27,0.067,0.067
9/4/2024,01:43,-1.01322,-0.381945,-1.42895,444.9,-5.049,0,0,0.296,0.197,0.197
9/4/2024,01:44,-1.01322,-0.381944,-1.35809,445,-4.911,0,0,0.29,0.221,0.221
9/4/2024,01:45,-1.01322,-0.381944,-1.57066,444.8,-5.144,0,0,0.27,0.078,0.078
9/4/2024,01:46,-1.01322,-0.381944,-1.46438,444.9,-4.972,0,0,0.326,0.242,0.238
9/4/2024,01:47,-1.01322,-0.381944,-1.59428,445.2,-4.696,0,0,0.271,0.12,0.096
9/4/2024,01:48,-1.01321,-0.381942,-1.68875,444.9,-4.92,0,0,0.15,0.175,0.141
9/4/2024,01:49,-1.01321,-0.381941,-1.77141,444.8,-4.928,0,0,0,0.246,0.24
9/4/2024,01:50,-1.01320,-0.381938,-1.74778,444.6,-5.161,0,0,0.088,0.046,0.046
9/4/2024,01:51,-1.01320,-0.381937,-1.72415,444.5,-5.221,0,0,0.12,0.102,0.103
9/4/2024,01:52,-1.01319,-0.381934,-1.77137,444.6,-5.17,0,0,0,0.022,0
9/4/2024,01:53,-1.01319,-0.381932,-1.77137,444.2,-5.419,0,0,0,0.276,0.216
9/4/2024,01:54,-1.01318,-0.381929,-1.77135,444,-5.643,0,0,0,0.121,0.096
9/4/2024,01:55,-1.01317,-0.381927,-1.77134,444.1,-5.376,0,0,0,0.177,0.155
9/4/2024,01:56,-1.01317,-0.381924,-1.77133,444.3,-5.169,0,0,0,0.022,0
9/4/2024,01:57,-1.01316,-0.381922,-1.77132,444.3,-5.264,0,0,0,0.148,0.125
9/4/2024,01:58,-1.01315,-0.381919,-1.77131,444.5,-5.169,0,0,0,0.079,0
9/4/2024,01:59,-1.01315,-0.381917,-1.77130,444.4,-5.169,0,0,0,0.058,0
9/4/2024,02:00,-1.01314,-0.381915,-1.77129,444.4,-5.169,0,0,0,0,0
9/4/2024,02:01,-1.01314,-0.381914,-1.77128,444.2,-5.35,0,0,0,0.234,0.233
9/4/2024,02:02,-1.01314,-0.381914,-1.77128,444.3,-5.212,0,0,0,0.117,0.117
9/4/2024,02:03,-1.01313,-0.381912,-1.74766,444,-5.566,0,0,0.088,0.186,0.186
9/4/2024,02:04,-1.01313,-0.381912,-1.53510,443.7,-5.859,0,0,0.248,0.23,0.261
9/4/2024,02:05,-1.01313,-0.381910,-1.49967,443.7,-6.074,0,0,0.313,0.205,0.186
9/4/2024,02:06,-1.01313,-0.381909,-1.42882,444.2,-5.79,0,0,0.296,0.218,0.184
9/4/2024,02:07,-1.01312,-0.381907,-1.31073,443.9,-6.091,0,0,0.277,0.199,0.208
9/4/2024,02:08,-1.01312,-0.381907,-1.39338,444.2,-5.815,0,0,0.302,0.186,0.186
9/4/2024,02:09,-1.01311,-0.381904,-1.39338,444.4,-5.583,0,0,0.316,0.197,0.196
9/4/2024,02:10,-1.01311,-0.381904,-1.51146,444,-5.979,0,0,0.288,0.247,0.247
9/4/2024,02:11,-1.01311,-0.381902,-1.45241,444.3,-5.686,0,0,0.334,0.024,0
9/4/2024,02:12,-1.01311,-0.381902,-1.54687,444,-6.065,0,0,0.266,0.172,0.173
9/4/2024,02:13,-1.01310,-0.381900,-1.54686,444.1,-5.945,0,0,0.266,0.221,0.221
9/4/2024,02:14,-1.0131,-0.381900,-1.64133,444.4,-5.686,0,0,0.233,0.052,0
9/4/2024,02:15,-1.01310,-0.381898,-1.73578,444,-5.927,0,0,0.106,0.294,0.258
9/4/2024,02:16,-1.01310,-0.381898,-1.68855,443.8,-6.186,0,0,0.176,0.13,0.064
9/4/2024,02:17,-1.01309,-0.381896,-1.62950,443.7,-6.41,0,0,0.216,0.244,0.244
9/4/2024,02:18,-1.01309,-0.381896,-1.49961,443.9,-6.212,0,0,0.27,0.087,0.046
9/4/2024,02:19,-1.01309,-0.381894,-1.70034,444.1,-6.082,0,0,0.142,0.256,0.265
9/4/2024,02:20,-1.01309,-0.381894,-1.77119,444.1,-6.048,0,0,0,0.191,0.184
9/4/2024,02:21,-1.01308,-0.381893,-1.77119,444.4,-5.729,0,0,0,0.117,0.117
9/4/2024,02:22,-1.01308,-0.381893,-1.77119,444.3,-5.807,0,0,0,0.211,0.208
9/4/2024,02:23,-1.01308,-0.381892,-1.77118,444.2,-5.919,0,0,0,0.201,0.204
9/4/2024,02:24,-1.01308,-0.381891,-1.75937,443.9,-6.237,0,0,0.064,0.348,0.351
9/4/2024,02:25,-1.01308,-0.381891,-1.64129,444.4,-5.712,0,0,0.171,0.122,0.122
9/4/2024,02:26,-1.01307,-0.381890,-1.59406,444.2,-5.962,0,0,0.177,0.255,0.231
9/4/2024,02:27,-1.01307,-0.381890,-1.59405,444.5,-5.763,0,0,0.219,0.181,0.165
9/4/2024,02:28,-1.01307,-0.381889,-1.53501,444.1,-6.22,0,0,0.264,0.067,0.064
9/4/2024,02:29,-1.01307,-0.381889,-1.42874,444.3,-6.125,0,0,0.282,0.169,0.165
9/4/2024,02:30,-1.01307,-0.381889,-1.45236,444.5,-6.056,0,0,0.294,0.166,0.159
9/4/2024,02:31,-1.01307,-0.381888,-1.58224,445,-5.617,0,0,0.237,0.151,0.176
9/4/2024,02:32,-1.01307,-0.381888,-1.54682,445,-5.427,0,0,0.233,0.264,0.241
9/4/2024,02:33,-1.01307,-0.381888,-1.62947,444.9,-5.488,0,0,0.196,0.208,0.208
9/4/2024,02:34,-1.01307,-0.381887,-1.74754,444.8,-5.522,0,0,0.088,0.213,0.216
9/4/2024,02:35,-1.01307,-0.381887,-1.67670,445,-5.315,0,0,0.157,0.257,0.218
9/4/2024,02:36,-1.01307,-0.381887,-1.73574,444.8,-5.522,0,0,0.106,0.168,0.17
9/4/2024,02:37,-1.01307,-0.381887,-1.77116,444.8,-5.574,0,0,0,0.128,0.128
9/4/2024,02:38,-1.01307,-0.381887,-1.71212,444.7,-5.677,0,0,0.132,0.241,0.245
9/4/2024,02:39,-1.01307,-0.381887,-1.65308,444.6,-5.755,0,0,0.19,0.291,0.283
9/4/2024,02:40,-1.01307,-0.381889,-1.70032,444.8,-5.617,0,0,0.142,0.114,0.114
9/4/2024,02:41,-1.01307,-0.381889,-1.74755,444.7,-5.686,0,0,0.088,0.055,0
9/4/2024,02:42,-1.01307,-0.381890,-1.74756,444.7,-5.686,0,0,0.088,0.022,0
9/4/2024,02:43,-1.01308,-0.381890,-1.74756,444.9,-5.522,0,0,0.088,0.182,0.183
9/4/2024,02:44,-1.01308,-0.381891,-1.77118,444.7,-5.66,0,0,0,0.078,0.078
9/4/2024,02:45,-1.01308,-0.381891,-1.77118,444.8,-5.643,0,0,0,0.096,0.096
9/4/2024,02:46,-1.01308,-0.381891,-1.77118,444.6,-5.781,0,0,0,0.17,0.17
9/4/2024,02:47,-1.01308,-0.381891,-1.77118,444.7,-5.703,0,0,0,0.213,0.21
9/4/2024,02:48,-1.01308,-0.381891,-1.77118,444.9,-5.488,0,0,0,0.185,0.185
9/4/2024,02:49,-1.19318,-0.381891,-1.77118,444.8,-5.626,0.226,0,0,0.147,0.144
9/4/2024,02:50,-1.66595,-0.381891,-1.78298,445.1,-5.178,0.084,0,0.064,0.103,0.046
9/4/2024,02:51,-1.68846,-0.381890,-1.91287,444.3,-5.85,0,0,0.174,0.3,0.279
9/4/2024,02:52,-1.68846,-0.381890,-2.19625,444.1,-5.884,0,0,0.322,0.196,0.228
9/4/2024,02:53,-1.68846,-0.38189,-2.43241,444.1,-5.686,0,0,0.12,0.107,0
9/4/2024,02:54,-1.68846,-0.381890,-2.47964,444.1,-5.514,0,0,0,0.145,0.225
9/4/2024,02:55,-1.68846,-0.381889,-2.47964,444.5,-4.979,0,0,0,0.241,0.24
9/4/2024,02:56,-1.68845,-0.381889,-2.47964,445,-4.273,0,0,0,0.147,0.208
9/4/2024,02:57,-1.68845,-0.381889,-2.47964,445.5,-3.73,0,0,0,0.197,0.197
9/4/2024,02:58,-1.68845,-0.381889,-2.58590,445.8,-3.394,0,0,0.162,0.233,0.219
9/4/2024,02:59,-1.69971,-0.381889,-2.63313,445.7,-3.515,0.061,0,0.176,0.164,0.158
9/4/2024,03:00,-1.83478,-0.381888,-2.78663,445.7,-3.489,0.189,0,0.12,0.173,0.173
9/4/2024,03:01,-1.85185,-0.381888,-2.82243,445.8,-3.46,0.208,0,0.063,0.193,0.193
9/4/2024,03:02,-1.92483,-0.381888,-2.82205,445.9,-3.343,0.264,0,0.064,0.176,0.176
9/4/2024,03:03,-2.20624,-0.381888,-2.83386,445.7,-3.524,0.242,0,0,0.194,0.194
9/4/2024,03:04,-2.17247,-0.381887,-2.83386,445.1,-4.118,0.242,0,0,0.276,0.283
9/4/2024,03:05,-2.25126,-0.381887,-2.83385,444.7,-4.635,0.159,0,0,0.115,0.064
9/4/2024,03:06,-2.18372,-0.381887,-2.83385,444.3,-5.048,0.209,0,0,0.154,0.208
9/4/2024,03:07,-2.08241,-0.381887,-2.73939,444.1,-5.41,0.232,0,0.157,0.228,0.249
9/4/2024,03:08,-1.87980,-0.381887,-2.60951,444,-5.686,0.167,0,0.171,0.061,0
9/4/2024,03:09,-1.69971,-0.381889,-2.63314,443.8,-5.962,0.061,0,0.176,0.209,0.231
9/4/2024,03:10,-1.68846,-0.381889,-2.65675,444,-5.97,0,0,0.177,0.304,0.253
9/4/2024,03:11,-1.68846,-0.381891,-2.68038,443.9,-6.143,0,0,0.176,0.198,0.208
9/4/2024,03:12,-1.68846,-0.381891,-2.59772,443.9,-6.203,0,0,0.167,0.025,0
9/4/2024,03:13,-1.68846,-0.381891,-2.58592,443.8,-6.289,0,0,0.162,0.168,0.168
9/4/2024,03:14,-1.68846,-0.381891,-2.52688,443.7,-6.453,0,0,0.12,0.212,0.206
9/4/2024,03:15,-1.68846,-0.381891,-2.47965,443.8,-6.384,0,0,0,0.258,0.233
9/4/2024,03:16,-1.68847,-0.381892,-2.47965,443.8,-6.289,0,0,0,0.169,0.168
9/4/2024,03:17,-1.68847,-0.381894,-2.47966,443.9,-6.358,0,0,0,0.184,0.196
9/4/2024,03:18,-1.68848,-0.381894,-2.47967,444.1,-6.186,0,0,0,0.113,0.093
9/4/2024,03:19,-1.67722,-0.381895,-2.45606,444,-6.203,0.061,0,0.088,0.094,0
9/4/2024,03:20,-1.46335,-0.381895,-2.29075,444.2,-5.91,0.219,0,0.285,0.21,0.208
9/4/2024,03:21,-1.12565,-0.381895,-1.98374,444,-6.091,0.182,0,0.283,0.139,0.128
9/4/2024,03:22,-1.01309,-0.381895,-1.77120,444.3,-5.72,0,0,0,0.084,0.088
9/4/2024,03:23,-1.01309,-0.381895,-1.78300,444.1,-5.97,0,0,0.064,0.181,0.181
9/4/2024,03:24,-1.01309,-0.381896,-1.77120,444,-6.134,0,0,0,0.136,0.132
9/4/2024,03:25,-1.01309,-0.381897,-1.77121,444.2,-6.048,0,0,0,0.145,0.127
9/4/2024,03:26,-1.01310,-0.381898,-1.77121,444.1,-6.177,0,0,0,0.082,0.078
9/4/2024,03:27,-1.01310,-0.381898,-1.77121,444,-6.315,0,0,0,0.173,0.173
9/4/2024,03:28,-1.01310,-0.381898,-1.77121,444,-6.263,0,0,0,0.113,0.109
9/4/2024,03:29,-1.01310,-0.381898,-1.77121,443.9,-6.418,0,0,0,0.242,0.241
9/4/2024,03:30,-1.01310,-0.381898,-1.77121,443.8,-6.487,0,0,0,0.214,0.204
9/4/2024,03:31,-1.01310,-0.381898,-1.77121,443.7,-6.616,0,0,0,0.171,0.171
9/4/2024,03:32,-1.01309,-0.381897,-1.77120,443.5,-6.746,0,0,0,0.082,0.078
9/4/2024,03:33,-1.01309,-0.381897,-1.77120,443.2,-7.211,0,0,0,0.114,0.078
9/4/2024,03:34,-1.01309,-0.381896,-1.7712,443.3,-7.237,0,0,0,0.065,0
9/4/2024,03:35,-1.01309,-0.381896,-1.77120,443,-7.521,0,0,0,0.242,0.244
9/4/2024,03:36,-1.01309,-0.381895,-1.77119,442.9,-7.59,0,0,0,0.183,0.183
9/4/2024,03:37,-1.01309,-0.381895,-1.77119,442.6,-7.736,0,0,0,0.13,0.064
9/4/2024,03:38,-1.01309,-0.381896,-1.77120,442.3,-7.952,0,0,0,0.223,0.218
9/4/2024,03:39,-1.01309,-0.381896,-1.77120,442,-8.24,0,0,0,0.078,0.078
9/4/2024,03:40,-1.01310,-0.381899,-1.77121,441.9,-8.35,0,0,0,0.178,0.178
9/4/2024,03:41,-1.0131,-0.381899,-1.77122,441.5,-8.79,0,0,0,0.013,0
9/4/2024,03:42,-1.01310,-0.381901,-1.77122,441.4,-8.87,0,0,0,0.118,0.118
9/4/2024,03:43,-1.01310,-0.381901,-1.77123,441.5,-8.8,0,0,0,0.047,0.046
9/4/2024,03:44,-1.01311,-0.381904,-1.77123,441.5,-8.79,0,0,0,0,0
9/4/2024,03:45,-1.01311,-0.381904,-1.77124,441.6,-8.62,0,0,0,0.229,0.225
9/4/2024,03:46,-1.01311,-0.381905,-1.77124,441.7,-8.52,0,0,0,0.194,0.194
9/4/2024,03:47,-1.01312,-0.381906,-1.77124,441.8,-8.43,0,0,0,0.199,0.196
9/4/2024,03:48,-1.01312,-0.381907,-1.77125,441.9,-8.31,0,0,0,0.117,0.117
9/4/2024,03:49,-1.01312,-0.381907,-1.77125,441.6,-8.66,0,0,0,0.21,0.219
9/4/2024,03:50,-1.01312,-0.381908,-1.77126,441.5,-8.79,0,0,0,0,0
9/4/2024,03:51,-1.01312,-0.381908,-1.77125,441.2,-9.02,0,0,0,0.209,0.204
9/4/2024,03:52,-1.01312,-0.381907,-1.77125,441,-9.2,0,0,0,0.184,0.184
9/4/2024,03:53,-1.01312,-0.381907,-1.77125,441,-9.25,0,0,0,0.102,0.103
9/4/2024,03:54,-1.03563,-0.381906,-1.77125,441,-9.3,0.084,0,0,0,0
9/4/2024,03:55,-1.17071,-0.381905,-1.77124,440.7,-9.53,0.209,0,0,0.241,0.238
9/4/2024,03:56,-1.09191,-0.381905,-1.77124,440.4,-9.82,0.143,0,0,0,0
9/4/2024,03:57,-1.21573,-0.381903,-1.77123,439.9,-10.31,0.224,0,0,0.127,0.122
9/4/2024,03:58,-1.03562,-0.381903,-1.77123,439.6,-10.6,0.084,0,0,0.202,0.189
9/4/2024,03:59,-1.01310,-0.381901,-1.77123,439.2,-10.88,0,0,0,0.224,0.181
9/4/2024,04:00,-1.01310,-0.381901,-1.77122,438.8,-11.35,0,0,0,0.105,0.078
9/4/2024,04:01,-1.0131,-0.381899,-1.77122,438.3,-11.71,0,0,0,0.337,0.335
9/4/2024,04:02,-1.01310,-0.381899,-1.77121,437.5,-12.46,0,0,0,0.123,0.123
9/4/2024,04:03,-1.01310,-0.381898,-1.77121,437.1,-12.91,0,0,0,0.233,0.236
9/4/2024,04:04,-1.01309,-0.381897,-1.77121,436.7,-13.34,0,0,0,0.194,0.194
9/4/2024,04:05,-1.01309,-0.381896,-1.7712,436,-13.95,0,0,0,0.235,0.205
9/4/2024,04:06,-1.01309,-0.381896,-1.77120,435.6,-14.36,0,0,0,0.214,0.208
9/4/2024,04:07,-1.01309,-0.381897,-1.77120,435.8,-14.08,0,0,0,0.254,0.186
9/4/2024,04:08,-1.01309,-0.381897,-1.77120,435.3,-14.46,0,0,0,0.066,0.064
9/4/2024,04:09,-1.01309,-0.381897,-1.77121,435.7,-14.09,0,0,0,0.188,0.173
9/4/2024,04:10,-1.01309,-0.381897,-1.77121,435.2,-14.45,0,0,0,0.134,0.102
9/4/2024,04:11,-1.0131,-0.381899,-1.77122,435.1,-14.4,0,0,0,0.185,0.176
9/4/2024,04:12,-1.0131,-0.381900,-1.77122,435.1,-14.4,0,0,0,0.161,0.163
9/4/2024,04:13,-1.01310,-0.381900,-1.77122,435.1,-14.47,0,0,0,0.045,0
9/4/2024,04:14,-1.01310,-0.381900,-1.77122,434.6,-14.85,0,0,0,0.276,0.238
9/4/2024,04:15,-1.01310,-0.381900,-1.77122,434,-15.39,0,0,0,0.247,0.247
9/4/2024,04:16,-1.01310,-0.3819,-1.77122,433.9,-15.49,0,0,0,0.106,0.064
9/4/2024,04:17,-1.0131,-0.381900,-1.77122,433.6,-15.74,0,0,0,0.253,0.244
9/4/2024,04:18,-1.01310,-0.381899,-1.77121,433.7,-15.63,0,0,0,0.209,0.208
