DATE (MM/DD/YYYY),CST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],Downwelling IR [W/m^2],Pyrgeometer Net [W/m^2],Global (stdev) [W/m^2],Direct (stdev) [W/m^2],Diffuse (stdev) [W/m^2],IR (stdev) [W/m^2],Net (stdev) [W/m^2]
9/8/2024,00:23,-1.70025,-0.382011,-2.48043,367.8,-69.8,0.061,0,0,0.111,0
9/8/2024,00:24,-1.68900,-0.382012,-2.48043,367.6,-69.77,0,0,0,0.119,0.088
9/8/2024,00:25,-1.68900,-0.382012,-2.48043,367.6,-69.49,0,0,0,0.202,0.228
9/8/2024,00:26,-1.68900,-0.382012,-2.48043,367.6,-69.33,0,0,0,0.113,0.096
9/8/2024,00:27,-1.68900,-0.382012,-2.48043,367.4,-69.29,0,0,0,0.034,0
9/8/2024,00:28,-1.68900,-0.382012,-2.48044,367.2,-69.29,0,0,0,0.095,0
9/8/2024,00:29,-1.68900,-0.382012,-2.48044,367.1,-69.29,0,0,0,0.005,0
9/8/2024,00:30,-1.68900,-0.382013,-2.48044,367,-69.29,0,0,0,0.108,0
9/8/2024,00:31,-1.68900,-0.382013,-2.48044,366.8,-69.29,0,0,0,0.138,0
9/8/2024,00:32,-1.68900,-0.382013,-2.48044,366.6,-69.29,0,0,0,0,0
9/8/2024,00:33,-1.68900,-0.382013,-2.48044,366.4,-69.27,0,0,0,0.105,0.064
9/8/2024,00:34,-1.68900,-0.382013,-2.48044,366.3,-69.28,0,0,0,0.062,0.046
9/8/2024,00:35,-1.68900,-0.382013,-2.48044,366.2,-69.29,0,0,0,0.112,0
9/8/2024,00:36,-1.68900,-0.382013,-2.48044,366,-69.29,0,0,0,0,0
9/8/2024,00:37,-1.68900,-0.382013,-2.48044,366,-69.29,0,0,0,0.094,0
9/8/2024,00:38,-1.68900,-0.382014,-2.48044,365.8,-69.29,0,0,0,0.032,0
9/8/2024,00:39,-1.68901,-0.382015,-2.48045,365.8,-69.35,0,0,0,0.138,0.109
9/8/2024,00:40,-1.68902,-0.382016,-2.48046,365.7,-69.29,0,0,0,0.023,0
9/8/2024,00:41,-1.68902,-0.382017,-2.48047,365.6,-69.31,0,0,0,0.126,0.064
9/8/2024,00:42,-1.68902,-0.382018,-2.48047,365.5,-69.29,0,0,0,0.023,0
9/8/2024,00:43,-1.68903,-0.382018,-2.48048,365.3,-69.18,0,0,0,0.152,0.143
9/8/2024,00:44,-1.68903,-0.382019,-2.48048,365.3,-69.18,0,0,0,0.171,0.173
9/8/2024,00:45,-1.68904,-0.382021,-2.48049,365.3,-69.03,0,0,0,0.143,0.2
9/8/2024,00:46,-1.68904,-0.382022,-2.48050,365.4,-68.77,0,0,0,0,0
9/8/2024,00:47,-1.68905,-0.382025,-2.48052,365.3,-68.68,0,0,0,0.141,0.17
9/8/2024,00:48,-1.68906,-0.382026,-2.48053,365.4,-68.35,0,0,0,0.164,0.156
9/8/2024,00:49,-1.68907,-0.382028,-2.48054,365.4,-68.26,0,0,0,0.048,0
9/8/2024,00:50,-1.68907,-0.382028,-2.48054,365.4,-68.26,0,0,0,0.032,0
9/8/2024,00:51,-1.68907,-0.382029,-2.48054,365.4,-68.25,0,0,0,0.058,0.046
9/8/2024,00:52,-1.68907,-0.382029,-2.48055,365.4,-68.27,0,0,0,0.064,0.064
9/8/2024,00:53,-1.68908,-0.382031,-2.48056,365.4,-68.26,0,0,0,0.023,0
9/8/2024,00:54,-1.68908,-0.382032,-2.48056,365.5,-68.26,0,0,0,0.122,0.046
9/8/2024,00:55,-1.6891,-0.382035,-2.48058,365.7,-68.29,0,0,0,0.108,0.088
9/8/2024,00:56,-1.68910,-0.382035,-2.48059,365.7,-68.26,0,0,0,0.032,0
9/8/2024,00:57,-1.68912,-0.382039,-2.48061,365.7,-68.21,0,0,0,0.138,0.155
9/8/2024,00:58,-1.68912,-0.382040,-2.48061,365.6,-68.31,0,0,0,0.114,0.103
9/8/2024,00:59,-1.68914,-0.382043,-2.48064,365.7,-68.27,0,0,0,0.052,0.046
9/8/2024,01:00,-1.68914,-0.382044,-2.48064,365.5,-68.26,0,0,0,0.111,0
9/8/2024,01:01,-1.68915,-0.382047,-2.48066,365.4,-68.26,0,0,0,0,0
9/8/2024,01:02,-1.68916,-0.382048,-2.48067,365.4,-68.28,0,0,0,0.065,0.065
9/8/2024,01:03,-1.68917,-0.382051,-2.48069,365.3,-68.41,0,0,0,0.168,0.158
9/8/2024,01:04,-1.68918,-0.382052,-2.48069,365.3,-68.4,0,0,0,0.124,0.129
9/8/2024,01:05,-1.68919,-0.382055,-2.48071,365.2,-68.46,0,0,0,0.184,0.197
9/8/2024,01:06,-1.68919,-0.382056,-2.48072,365.4,-68.26,0,0,0,0.001,0
9/8/2024,01:07,-1.68920,-0.382058,-2.48073,365.3,-68.37,0,0,0,0.133,0.128
9/8/2024,01:08,-1.68921,-0.382059,-2.48074,365.3,-68.26,0,0,0,0.107,0
9/8/2024,01:09,-1.68921,-0.382061,-2.48075,365.1,-68.26,0,0,0,0,0
9/8/2024,01:10,-1.68922,-0.382062,-2.48076,365.1,-68.26,0,0,0,0.023,0
9/8/2024,01:11,-1.68922,-0.382064,-2.48077,364.9,-68.26,0,0,0,0.058,0
9/8/2024,01:12,-1.68923,-0.382065,-2.48078,365.3,-67.86,0,0,0,0.196,0.197
9/8/2024,01:13,-1.68924,-0.382066,-2.48078,365.4,-67.75,0,0,0,0.023,0
9/8/2024,01:14,-1.68924,-0.382067,-2.48079,365.3,-67.79,0,0,0,0.13,0.117
9/8/2024,01:15,-1.68924,-0.382068,-2.48080,365.2,-67.69,0,0,0,0.119,0.109
9/8/2024,01:16,-1.68925,-0.382069,-2.48080,365.2,-67.69,0,0,0,0.108,0.103
9/8/2024,01:17,-1.68925,-0.382070,-2.48081,365.4,-67.26,0,0,0,0.055,0.088
9/8/2024,01:18,-1.68926,-0.382071,-2.48081,365.3,-67.22,0,0,0,0.108,0.046
9/8/2024,01:19,-1.68926,-0.382071,-2.48082,365.2,-67.19,0,0,0,0.092,0.088
9/8/2024,01:20,-1.68926,-0.382072,-2.48082,365.8,-66.79,0,0,0,0.156,0.152
9/8/2024,01:21,-1.68926,-0.382072,-2.48082,365.5,-67.09,0,0,0,0.186,0.186
9/8/2024,01:22,-1.68927,-0.382073,-2.48083,365.5,-67.12,0,0,0,0.164,0.173
9/8/2024,01:23,-1.68927,-0.382073,-2.48083,365.7,-66.96,0,0,0,0.243,0.245
9/8/2024,01:24,-1.68927,-0.382074,-2.48084,365.4,-67.2,0,0,0,0.088,0.088
9/8/2024,01:25,-1.68927,-0.382074,-2.48084,365.5,-67.17,0,0,0,0.128,0.128
9/8/2024,01:26,-1.68928,-0.382075,-2.48084,365.9,-66.75,0,0,0,0.088,0.088
9/8/2024,01:27,-1.68928,-0.382075,-2.48084,365.7,-66.97,0,0,0,0.221,0.221
9/8/2024,01:28,-1.68928,-0.382076,-2.48085,365.5,-67.11,0,0,0,0.192,0.197
9/8/2024,01:29,-1.68928,-0.382076,-2.48085,365.6,-67.2,0,0,0,0.108,0.088
9/8/2024,01:30,-1.68928,-0.382076,-2.48085,365.7,-67.11,0,0,0,0.123,0.16
9/8/2024,01:31,-1.68928,-0.382076,-2.48085,365.7,-67.19,0,0,0,0.133,0.096
9/8/2024,01:32,-1.68928,-0.382077,-2.48085,365.6,-67.23,0,0,0,0.069,0
9/8/2024,01:33,-1.68928,-0.382077,-2.48085,365.6,-67.03,0,0,0,0.278,0.208
9/8/2024,01:34,-1.68928,-0.382077,-2.48086,365.3,-67.23,0,0,0,0,0
9/8/2024,01:35,-1.68928,-0.382077,-2.48086,365.3,-67.26,0,0,0,0.092,0.088
9/8/2024,01:36,-1.68929,-0.382077,-2.48086,365.3,-67.25,0,0,0,0.065,0.065
9/8/2024,01:37,-1.68929,-0.382077,-2.48086,365.1,-67.46,0,0,0,0.205,0.204
9/8/2024,01:38,-1.68929,-0.382078,-2.48086,365,-67.56,0,0,0,0.148,0.148
9/8/2024,01:39,-1.68929,-0.382078,-2.48086,365.3,-67.23,0,0,0,0.041,0
9/8/2024,01:40,-1.68929,-0.382078,-2.48086,365.1,-67.23,0,0,0,0.11,0
9/8/2024,01:41,-1.68929,-0.382078,-2.48086,365,-67.23,0,0,0,0.001,0
9/8/2024,01:42,-1.68929,-0.382078,-2.48086,365,-67.23,0,0,0,0,0
9/8/2024,01:43,-1.68929,-0.382078,-2.48086,365,-67.23,0,0,0,0.015,0
9/8/2024,01:44,-1.68929,-0.382078,-2.48086,365,-67.23,0,0,0,0,0
9/8/2024,01:45,-1.68929,-0.382078,-2.48086,365,-67.23,0,0,0,0.002,0
9/8/2024,01:46,-1.68929,-0.382078,-2.48086,364.9,-67.14,0,0,0,0.131,0.139
9/8/2024,01:47,-1.68929,-0.382078,-2.48086,365.2,-66.71,0,0,0,0.01,0
9/8/2024,01:48,-1.68929,-0.382078,-2.48086,365,-66.95,0,0,0,0.166,0.168
9/8/2024,01:49,-1.68929,-0.382078,-2.48087,365.2,-66.73,0,0,0,0.115,0.114
9/8/2024,01:50,-1.68929,-0.382078,-2.48087,365.2,-66.74,0,0,0,0.078,0.078
9/8/2024,01:51,-1.68929,-0.382078,-2.48087,364.8,-67.14,0,0,0,0.157,0.156
9/8/2024,01:52,-1.68929,-0.382078,-2.48087,364.9,-67.17,0,0,0,0.144,0.128
9/8/2024,01:53,-1.68929,-0.382079,-2.48087,364.8,-67.37,0,0,0,0.217,0.219
9/8/2024,01:54,-1.68929,-0.382079,-2.48087,364.6,-67.65,0,0,0,0.207,0.183
9/8/2024,01:55,-1.68929,-0.382079,-2.48087,364.7,-67.7,0,0,0,0.091,0.096
9/8/2024,01:56,-1.68929,-0.382079,-2.48087,364.6,-67.75,0,0,0,0.024,0
9/8/2024,01:57,-1.68929,-0.382079,-2.48087,364.3,-68.04,0,0,0,0.238,0.238
9/8/2024,01:58,-1.68929,-0.382079,-2.48087,364.2,-68.18,0,0,0,0.15,0.154
9/8/2024,01:59,-1.68929,-0.382079,-2.48087,364.3,-68.26,0,0,0,0.073,0.046
9/8/2024,02:00,-1.68929,-0.382079,-2.48087,364.1,-68.58,0,0,0,0.175,0.228
9/8/2024,02:01,-1.68929,-0.382079,-2.48087,364.1,-68.78,0,0,0,0.032,0
9/8/2024,02:02,-1.68929,-0.382079,-2.48087,363.9,-68.78,0,0,0,0.072,0
9/8/2024,02:03,-1.68929,-0.382079,-2.48087,363.8,-68.78,0,0,0,0.023,0
9/8/2024,02:04,-1.68929,-0.382079,-2.48087,363.8,-68.78,0,0,0,0.08,0
9/8/2024,02:05,-1.68929,-0.382079,-2.48087,363.6,-68.76,0,0,0,0.07,0.065
9/8/2024,02:06,-1.68929,-0.382079,-2.48087,363.8,-68.55,0,0,0,0.216,0.215
9/8/2024,02:07,-1.68929,-0.382079,-2.48087,363.8,-68.58,0,0,0,0.228,0.228
9/8/2024,02:08,-1.68929,-0.382079,-2.48087,363.8,-68.41,0,0,0,0.141,0.144
9/8/2024,02:09,-1.68929,-0.382079,-2.48087,363.8,-68.27,0,0,0,0.062,0.046
9/8/2024,02:10,-1.68929,-0.382079,-2.48087,363.8,-68.26,0,0,0,0.001,0
9/8/2024,02:11,-1.68929,-0.382079,-2.48087,363.8,-68.26,0,0,0,0.023,0
9/8/2024,02:12,-1.68929,-0.382079,-2.48087,363.6,-68.26,0,0,0,0.081,0
9/8/2024,02:13,-1.68929,-0.382079,-2.48087,363.6,-68.26,0,0,0,0,0
9/8/2024,02:14,-1.68929,-0.382079,-2.48087,363.6,-68.25,0,0,0,0.2,0.2
9/8/2024,02:15,-1.68929,-0.382079,-2.48087,363.6,-68.26,0,0,0,0,0
9/8/2024,02:16,-1.68929,-0.382079,-2.48087,363.5,-68.31,0,0,0,0.137,0.135
9/8/2024,02:17,-1.68929,-0.382079,-2.48087,363.6,-68.26,0,0,0,0,0
9/8/2024,02:18,-1.68929,-0.382079,-2.48087,363.3,-68.5,0,0,0,0.215,0.215
9/8/2024,02:19,-1.68929,-0.382079,-2.48087,363.2,-68.6,0,0,0,0.213,0.213
9/8/2024,02:20,-1.68929,-0.382079,-2.48087,363.3,-68.56,0,0,0,0.219,0.219
9/8/2024,02:21,-1.68929,-0.382079,-2.48087,363.4,-68.71,0,0,0,0.179,0.188
9/8/2024,02:22,-1.68929,-0.382079,-2.48087,363.1,-68.98,0,0,0,0.197,0.197
9/8/2024,02:23,-1.68929,-0.382079,-2.48087,363.1,-68.99,0,0,0,0.235,0.235
9/8/2024,02:24,-1.68929,-0.382079,-2.48087,363,-69.07,0,0,0,0.202,0.186
9/8/2024,02:25,-1.68929,-0.382079,-2.48087,362.9,-69.13,0,0,0,0.191,0.193
9/8/2024,02:26,-1.68929,-0.382079,-2.48087,363,-68.83,0,0,0,0.105,0.103
9/8/2024,02:27,-1.68929,-0.382079,-2.48087,363.1,-68.75,0,0,0,0.088,0.088
9/8/2024,02:28,-1.68929,-0.382079,-2.48087,363.4,-68.45,0,0,0,0.221,0.223
9/8/2024,02:29,-1.68929,-0.382079,-2.48087,363.3,-68.26,0,0,0,0.064,0
9/8/2024,02:30,-1.68929,-0.382079,-2.48087,363.3,-68.22,0,0,0,0.133,0.135
9/8/2024,02:31,-1.68929,-0.382079,-2.48087,363.1,-68.21,0,0,0,0.159,0.155
9/8/2024,02:32,-1.68929,-0.382079,-2.48087,363.6,-67.75,0,0,0,0,0
9/8/2024,02:33,-1.68930,-0.382080,-2.48087,363.5,-67.84,0,0,0,0.195,0.195
9/8/2024,02:34,-1.68930,-0.382081,-2.48088,363.5,-67.77,0,0,0,0.103,0.065
9/8/2024,02:35,-1.68931,-0.382082,-2.48089,363.6,-67.44,0,0,0,0.182,0.182
9/8/2024,02:36,-1.68931,-0.382083,-2.48089,363.7,-67.35,0,0,0,0.129,0.129
9/8/2024,02:37,-1.68931,-0.382083,-2.48090,363.8,-67.26,0,0,0,0.078,0.078
9/8/2024,02:38,-1.68931,-0.382084,-2.48090,363.8,-67.22,0,0,0,0.046,0.046
9/8/2024,02:39,-1.68931,-0.382084,-2.4809,363.9,-67.2,0,0,0,0.088,0.088
9/8/2024,02:40,-1.68932,-0.382084,-2.48090,364.2,-66.84,0,0,0,0.186,0.186
9/8/2024,02:41,-1.68932,-0.382084,-2.48090,364.3,-66.71,0,0,0,0.039,0
9/8/2024,02:42,-1.68932,-0.382084,-2.48090,364.3,-66.71,0,0,0,0,0
9/8/2024,02:43,-1.68931,-0.382084,-2.48090,364.3,-66.71,0,0,0,0,0
9/8/2024,02:44,-1.68931,-0.382084,-2.4809,364.5,-66.54,0,0,0,0.181,0.181
9/8/2024,02:45,-1.68932,-0.382086,-2.48091,364.7,-66.33,0,0,0,0.213,0.219
9/8/2024,02:46,-1.68932,-0.382086,-2.48091,364.8,-66.29,0,0,0,0.183,0.183
9/8/2024,02:47,-1.68934,-0.382089,-2.48094,364.8,-66.2,0,0,0,0.039,0
9/8/2024,02:48,-1.68934,-0.382090,-2.48094,364.8,-66.19,0,0,0,0.092,0.046
9/8/2024,02:49,-1.68936,-0.382094,-2.48097,364.9,-66.05,0,0,0,0.191,0.197
9/8/2024,02:50,-1.68936,-0.382094,-2.48097,365.2,-65.72,0,0,0,0.132,0.088
9/8/2024,02:51,-1.68938,-0.382099,-2.481,365.2,-65.69,0,0,0,0.092,0.046
9/8/2024,02:52,-1.68938,-0.382100,-2.48100,365.2,-65.68,0,0,0,0.057,0
9/8/2024,02:53,-1.68941,-0.382104,-2.48103,365.2,-65.64,0,0,0,0.099,0.096
9/8/2024,02:54,-1.68941,-0.382105,-2.48104,365.3,-65.55,0,0,0,0.172,0.173
9/8/2024,02:55,-1.68943,-0.382109,-2.48106,365.6,-65.18,0,0,0,0.046,0.046
9/8/2024,02:56,-1.68943,-0.382110,-2.48107,365.6,-65.09,0,0,0,0.153,0.118
9/8/2024,02:57,-1.68945,-0.382113,-2.48109,365.9,-64.64,0,0,0,0.107,0.105
9/8/2024,02:58,-1.68945,-0.382114,-2.48109,365.9,-64.62,0,0,0,0.098,0.088
9/8/2024,02:59,-1.68945,-0.382115,-2.48110,366.1,-64.44,0,0,0,0.189,0.19
9/8/2024,03:00,-1.68945,-0.382115,-2.48110,366.2,-64.4,0,0,0,0.221,0.216
9/8/2024,03:01,-1.68946,-0.382117,-2.48111,366.1,-64.61,0,0,0,0.07,0.096
9/8/2024,03:02,-1.68946,-0.382118,-2.48112,366.1,-64.93,0,0,0,0.176,0.211
9/8/2024,03:03,-1.68947,-0.382119,-2.48113,366.2,-64.9,0,0,0,0.236,0.236
9/8/2024,03:04,-1.68948,-0.382120,-2.48114,365.9,-65.16,0,0,0,0.074,0.046
9/8/2024,03:05,-1.68948,-0.382122,-2.48115,366.2,-64.9,0,0,0,0.226,0.226
9/8/2024,03:06,-1.68949,-0.382123,-2.48115,366.1,-64.95,0,0,0,0.232,0.232
9/8/2024,03:07,-1.68949,-0.382124,-2.48116,365.9,-65.17,0,0,0,0,0
9/8/2024,03:08,-1.68949,-0.382124,-2.48116,365.9,-65.17,0,0,0,0,0
9/8/2024,03:09,-1.68949,-0.382124,-2.48116,365.9,-65.17,0,0,0,0.052,0
9/8/2024,03:10,-1.68949,-0.382124,-2.48116,365.9,-65.17,0,0,0,0,0
9/8/2024,03:11,-1.68949,-0.382125,-2.48116,365.9,-65.17,0,0,0,0,0
9/8/2024,03:12,-1.68949,-0.382124,-2.48116,365.8,-65.19,0,0,0,0.079,0.064
9/8/2024,03:13,-1.68949,-0.382123,-2.48116,365.7,-65.36,0,0,0,0.194,0.2
9/8/2024,03:14,-1.68949,-0.382123,-2.48116,365.3,-65.69,0,0,0,0.057,0
9/8/2024,03:15,-1.68949,-0.382123,-2.48116,365.2,-65.69,0,0,0,0.096,0
9/8/2024,03:16,-1.68949,-0.382124,-2.48116,365.1,-65.66,0,0,0,0.078,0.078
9/8/2024,03:17,-1.68949,-0.382124,-2.48116,365,-65.64,0,0,0,0.127,0.096
9/8/2024,03:18,-1.68950,-0.382125,-2.48117,365.1,-65.48,0,0,0,0.212,0.215
9/8/2024,03:19,-1.68950,-0.382125,-2.48117,365.2,-65.37,0,0,0,0.141,0.128
9/8/2024,03:20,-1.68950,-0.382127,-2.48118,365.2,-65.19,0,0,0,0.113,0.065
9/8/2024,03:21,-1.68951,-0.382127,-2.48118,365.1,-65.16,0,0,0,0.046,0.046
9/8/2024,03:22,-1.68951,-0.382128,-2.48119,365.1,-65.17,0,0,0,0,0
9/8/2024,03:23,-1.68951,-0.382128,-2.48119,365,-65.12,0,0,0,0.104,0.103
9/8/2024,03:24,-1.68952,-0.38213,-2.4812,364.9,-65.15,0,0,0,0.072,0.065
9/8/2024,03:25,-1.68952,-0.382130,-2.48120,365.1,-64.79,0,0,0,0.147,0.173
9/8/2024,03:26,-1.68953,-0.382132,-2.48121,365.1,-64.63,0,0,0,0.078,0.078
9/8/2024,03:27,-1.68953,-0.382132,-2.48121,365.2,-64.59,0,0,0,0.114,0.109
9/8/2024,03:28,-1.68953,-0.382133,-2.48122,365.1,-64.62,0,0,0,0.108,0.11
9/8/2024,03:29,-1.68954,-0.382134,-2.48122,365.4,-64.14,0,0,0,0.023,0
9/8/2024,03:30,-1.68954,-0.382134,-2.48123,365.3,-64.14,0,0,0,0.102,0
9/8/2024,03:31,-1.68954,-0.382135,-2.48123,365.1,-64.14,0,0,0,0,0
9/8/2024,03:32,-1.68954,-0.382136,-2.48124,365.1,-64.14,0,0,0,0.023,0
9/8/2024,03:33,-1.68955,-0.382136,-2.48124,365.2,-64.17,0,0,0,0.127,0.088
9/8/2024,03:34,-1.68955,-0.382137,-2.48124,365.1,-64.14,0,0,0,0.059,0
9/8/2024,03:35,-1.68955,-0.382137,-2.48125,365,-64.14,0,0,0,0.077,0
9/8/2024,03:36,-1.68955,-0.382138,-2.48125,364.9,-64.14,0,0,0,0.086,0
9/8/2024,03:37,-1.68956,-0.382138,-2.48125,364.9,-64.14,0,0,0,0.073,0
9/8/2024,03:38,-1.68956,-0.382139,-2.48126,365,-64.14,0,0,0,0.078,0
9/8/2024,03:39,-1.68956,-0.382139,-2.48126,364.8,-64.2,0,0,0,0.131,0.109
9/8/2024,03:40,-1.68956,-0.382139,-2.48126,364.8,-64.21,0,0,0,0.148,0.148
9/8/2024,03:41,-1.68956,-0.382140,-2.48126,364.4,-64.54,0,0,0,0.164,0.173
9/8/2024,03:42,-1.68956,-0.382140,-2.48127,364.5,-64.5,0,0,0,0.162,0.158
9/8/2024,03:43,-1.68956,-0.382140,-2.48127,364.5,-64.64,0,0,0,0.111,0.065
9/8/2024,03:44,-1.68957,-0.382141,-2.48127,364.4,-64.66,0,0,0,0.088,0
9/8/2024,03:45,-1.68957,-0.382141,-2.48127,364.7,-64.28,0,0,0,0.194,0.197
9/8/2024,03:46,-1.68957,-0.382141,-2.48127,364.8,-64.14,0,0,0,0.059,0
9/8/2024,03:47,-1.68957,-0.382142,-2.48127,364.8,-64.14,0,0,0,0.051,0
9/8/2024,03:48,-1.68957,-0.382142,-2.48127,364.7,-64.23,0,0,0,0.126,0.125
9/8/2024,03:49,-1.68957,-0.382142,-2.48128,364.3,-64.64,0,0,0,0.078,0.065
9/8/2024,03:50,-1.68957,-0.382142,-2.48128,364.2,-64.66,0,0,0,0.071,0
9/8/2024,03:51,-1.68957,-0.382142,-2.48128,364,-64.86,0,0,0,0.164,0.169
9/8/2024,03:52,-1.68957,-0.382142,-2.48128,364,-64.8,0,0,0,0.169,0.128
9/8/2024,03:53,-1.68957,-0.382142,-2.48128,363.7,-65.07,0,0,0,0.181,0.172
9/8/2024,03:54,-1.68957,-0.382142,-2.48128,363.6,-65.14,0,0,0,0.112,0.088
9/8/2024,03:55,-1.68957,-0.382142,-2.48128,363.5,-65.16,0,0,0,0.046,0.046
9/8/2024,03:56,-1.68958,-0.382143,-2.48128,363.4,-65.1,0,0,0,0.115,0.119
9/8/2024,03:57,-1.68958,-0.382143,-2.48128,363.3,-65.1,0,0,0,0.132,0.132
9/8/2024,03:58,-1.68958,-0.382143,-2.48128,363.3,-65.14,0,0,0,0.091,0.088
9/8/2024,03:59,-1.68958,-0.382143,-2.48128,363.4,-64.82,0,0,0,0.122,0.125
9/8/2024,04:00,-1.68958,-0.382143,-2.48128,363.5,-64.66,0,0,0,0.043,0
9/8/2024,04:01,-1.68958,-0.382143,-2.48128,363.4,-64.67,0,0,0,0.065,0.065
9/8/2024,04:02,-1.68958,-0.382143,-2.48128,363.2,-64.92,0,0,0,0.198,0.183
9/8/2024,04:03,-1.68958,-0.382143,-2.48129,363.2,-64.66,0,0,0,0.098,0
9/8/2024,04:04,-1.68958,-0.382143,-2.48129,363.2,-64.66,0,0,0,0.044,0
9/8/2024,04:05,-1.68958,-0.382143,-2.48129,363.2,-64.66,0,0,0,0.023,0
9/8/2024,04:06,-1.68958,-0.382143,-2.48129,363.3,-64.48,0,0,0,0.168,0.168
9/8/2024,04:07,-1.68958,-0.382143,-2.48129,363.2,-64.62,0,0,0,0.093,0.088
9/8/2024,04:08,-1.68958,-0.382143,-2.48129,362.9,-64.66,0,0,0,0.087,0
9/8/2024,04:09,-1.68958,-0.382143,-2.48129,362.9,-64.6,0,0,0,0.103,0.103
9/8/2024,04:10,-1.68958,-0.382143,-2.48129,363.2,-64.32,0,0,0,0.205,0.223
9/8/2024,04:11,-1.68958,-0.382143,-2.48129,363.3,-64.14,0,0,0,0.099,0
9/8/2024,04:12,-1.68958,-0.382143,-2.48129,362.7,-64.62,0,0,0,0.129,0.088
9/8/2024,04:13,-1.68958,-0.382143,-2.48129,362.8,-64.66,0,0,0,0.044,0
9/8/2024,04:14,-1.68958,-0.382143,-2.48129,363.1,-64.4,0,0,0,0.155,0.164
9/8/2024,04:15,-1.68958,-0.382143,-2.48129,362.9,-64.51,0,0,0,0.183,0.185
9/8/2024,04:16,-1.68958,-0.382143,-2.48129,362.6,-64.8,0,0,0,0.129,0.128
9/8/2024,04:17,-1.68958,-0.382143,-2.48129,362.6,-64.66,0,0,0,0.099,0
9/8/2024,04:18,-1.68958,-0.382143,-2.48129,362.6,-64.65,0,0,0,0.066,0.046
9/8/2024,04:19,-1.68958,-0.382143,-2.48129,362.5,-64.79,0,0,0,0.165,0.129
9/8/2024,04:20,-1.68958,-0.382143,-2.48129,362.4,-64.78,0,0,0,0.159,0.16
9/8/2024,04:21,-1.68958,-0.382143,-2.48129,362.5,-64.66,0,0,0,0.033,0
9/8/2024,04:22,-1.68958,-0.382143,-2.48129,362.5,-64.66,0,0,0,0,0
9/8/2024,04:23,-1.68958,-0.382143,-2.48129,362.4,-64.75,0,0,0,0.142,0.141
9/8/2024,04:24,-1.68958,-0.382143,-2.48129,362.4,-64.69,0,0,0,0.125,0.088
9/8/2024,04:25,-1.68958,-0.382143,-2.48129,362.2,-64.66,0,0,0,0.086,0
9/8/2024,04:26,-1.68958,-0.382143,-2.48129,362,-64.66,0,0,0,0.056,0
9/8/2024,04:27,-1.68958,-0.382143,-2.48129,362,-64.66,0,0,0,0.055,0
