DATE (MM/DD/YYYY),CST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],Downwelling IR [W/m^2],Pyrgeometer Net [W/m^2],Global (stdev) [W/m^2],Direct (stdev) [W/m^2],Diffuse (stdev) [W/m^2],IR (stdev) [W/m^2],Net (stdev) [W/m^2]
9/14/2024,01:15,-1.68815,-0.381820,-2.20766,411.1,-46.31,0,0,0.299,0.113,0.109
9/14/2024,01:16,-1.64313,-0.381820,-1.94793,411.3,-46.22,0.144,0,0.255,0.188,0.16
9/14/2024,01:17,-1.67690,-0.381820,-2.04238,411.5,-46.16,0.061,0,0.313,0.109,0.125
9/14/2024,01:18,-1.68815,-0.381820,-2.34933,411.4,-46.06,0,0,0.25,0.118,0.109
9/14/2024,01:19,-1.64313,-0.381820,-1.85349,411.4,-46.02,0.115,0,0.198,0.11,0.078
9/14/2024,01:20,-1.68815,-0.381820,-2.01877,411.4,-46,0,0,0.245,0.067,0
9/14/2024,01:21,-1.68815,-0.381820,-2.14863,411.3,-46.03,0,0,0.329,0.131,0.088
9/14/2024,01:22,-1.68815,-0.381820,-2.03057,410.8,-46.42,0,0,0.302,0.178,0.141
9/14/2024,01:23,-1.68815,-0.381820,-1.97155,410.7,-46.51,0,0,0.299,0,0
9/14/2024,01:24,-1.68815,-0.381820,-2.12502,410.5,-46.72,0,0,0.303,0.181,0.181
9/14/2024,01:25,-1.63188,-0.381820,-1.98335,410.6,-46.56,0.153,0,0.283,0.103,0.103
9/14/2024,01:26,-1.68815,-0.381820,-2.29030,410.6,-46.53,0,0,0.285,0.11,0.064
9/14/2024,01:27,-1.62062,-0.381820,-1.84168,410.6,-46.51,0.135,0,0.142,0.099,0
9/14/2024,01:28,-1.67690,-0.381820,-1.97155,410.7,-46.5,0.061,0,0.236,0.073,0.064
9/14/2024,01:29,-1.68815,-0.381820,-2.13682,410.8,-46.21,0,0,0.296,0.144,0.178
9/14/2024,01:30,-1.56435,-0.381820,-1.90071,410.8,-46.39,0.163,0,0.233,0.129,0.173
9/14/2024,01:31,-1.67690,-0.381820,-2.13682,410.7,-46.51,0.061,0,0.323,0,0
9/14/2024,01:32,-1.68815,-0.381820,-2.07780,410.7,-46.51,0,0,0.326,0.043,0
9/14/2024,01:33,-1.68815,-0.381820,-1.95974,410.9,-46.11,0,0,0.219,0.18,0.185
9/14/2024,01:34,-1.64313,-0.381820,-2.10141,410.9,-46.08,0.115,0,0.302,0.163,0.122
9/14/2024,01:35,-1.67690,-0.381820,-2.04238,410.9,-46.03,0.061,0,0.313,0.088,0.088
9/14/2024,01:36,-1.68815,-0.381820,-2.16044,410.9,-46.06,0,0,0.294,0.109,0.109
9/14/2024,01:37,-1.60937,-0.381820,-1.91252,410.8,-46.13,0.167,0,0.252,0.134,0.129
9/14/2024,01:38,-1.68815,-0.381820,-2.12502,410.7,-46.12,0,0,0.317,0.126,0.16
9/14/2024,01:39,-1.60937,-0.381820,-1.8771,410.7,-46.06,0.143,0,0.186,0.066,0.114
9/14/2024,01:40,-1.68815,-0.381820,-2.11321,410.9,-46.06,0,0,0.336,0.126,0.109
9/14/2024,01:41,-1.68815,-0.381820,-1.99516,410.9,-46,0,0,0.31,0.067,0
9/14/2024,01:42,-1.68815,-0.381820,-2.05418,411.1,-45.69,0,0,0.28,0.237,0.268
9/14/2024,01:43,-1.65439,-0.381820,-2.00696,412,-44.71,0.101,0,0.294,0.628,0.628
9/14/2024,01:44,-1.68815,-0.381820,-2.08960,410.4,-46.14,0,0,0.294,0.226,0.172
9/14/2024,01:45,-1.68815,-0.381820,-2.19585,410.3,-46.15,0,0,0.295,0.169,0.127
9/14/2024,01:46,-1.68815,-0.381820,-2.07780,410.2,-46.06,0,0,0.326,0.144,0.148
9/14/2024,01:47,-1.68815,-0.381820,-2.04238,410.4,-45.88,0,0,0.253,0.19,0.197
9/14/2024,01:48,-1.68815,-0.381820,-2.01877,410.4,-45.85,0,0,0.291,0.162,0.172
9/14/2024,01:49,-1.67690,-0.381820,-1.99516,410.8,-45.47,0.061,0,0.31,0.129,0.125
9/14/2024,01:50,-1.67690,-0.381820,-2.19585,413.1,-43.17,0.061,0,0.309,1.705,1.705
9/14/2024,01:51,-1.63188,-0.381820,-2.03057,420.2,-36,0.126,0,0.273,1.315,1.315
9/14/2024,01:52,-1.39554,-0.381820,-1.79446,415.3,-40.98,0.242,0,0.088,1.624,1.624
9/14/2024,01:53,-1.54184,-0.381820,-1.82988,412.6,-43.63,0.208,0,0.161,0.531,0.526
9/14/2024,01:54,-1.38428,-0.381820,-1.79446,411,-45.26,0.236,0,0.088,0.284,0.284
9/14/2024,01:55,-1.62062,-0.381820,-2.03057,411,-45.22,0.161,0,0.302,0.327,0.327
9/14/2024,01:56,-1.56435,-0.381820,-2.05418,411.6,-44.63,0.163,0,0.309,0.242,0.242
9/14/2024,01:57,-1.66564,-0.381820,-2.20766,411,-45.2,0.084,0,0.269,0.114,0.114
9/14/2024,01:58,-1.51934,-0.381820,-1.81807,410.9,-45.36,0.19,0,0.12,0.174,0.129
9/14/2024,01:59,-1.57561,-0.381820,-2.03057,411,-45.44,0.181,0,0.273,0.088,0.088
9/14/2024,02:00,-1.51934,-0.381820,-1.84168,411.5,-44.95,0.209,0,0.142,0.519,0.519
9/14/2024,02:01,-1.63188,-0.381820,-2.06599,412.7,-43.74,0.126,0,0.331,0.188,0.188
9/14/2024,02:02,-1.51934,-0.381820,-1.94793,413,-43.44,0.272,0,0.271,0.102,0.102
9/14/2024,02:03,-1.59811,-0.381820,-1.93613,413.1,-43.42,0.173,0,0.285,0.435,0.435
9/14/2024,02:04,-1.55310,-0.381820,-1.93613,413.8,-42.65,0.224,0,0.285,0.302,0.302
9/14/2024,02:05,-1.48557,-0.381820,-1.91252,412.3,-44.17,0.187,0,0.235,0.379,0.377
9/14/2024,02:06,-1.66564,-0.381820,-1.81807,412.7,-43.74,0.084,0,0.12,0.313,0.34
9/14/2024,02:07,-1.53059,-0.381820,-1.78266,411.8,-44.7,0.209,0,0.064,0.224,0.245
9/14/2024,02:08,-1.65439,-0.381820,-1.93613,411.9,-44.61,0.101,0,0.27,0.226,0.226
9/14/2024,02:09,-1.49683,-0.381820,-1.86529,412.2,-44.45,0.225,0,0.181,0.104,0
9/14/2024,02:10,-1.56435,-0.381820,-1.99516,412.6,-44.1,0.185,0,0.31,0.193,0.193
9/14/2024,02:11,-1.57561,-0.381820,-1.99516,412.3,-44.38,0.201,0,0.296,0.13,0.114
9/14/2024,02:12,-1.44055,-0.381820,-1.97155,412.8,-43.96,0.301,0,0.285,0.102,0.088
9/14/2024,02:13,-1.63188,-0.381820,-1.93613,412.2,-44.46,0.126,0,0.237,0.152,0.148
9/14/2024,02:14,-1.62062,-0.381820,-1.90071,413.5,-43.03,0.161,0,0.233,0.593,0.646
9/14/2024,02:15,-1.48557,-0.381820,-1.82988,413.3,-43.14,0.224,0,0.161,0.23,0.23
9/14/2024,02:16,-1.44055,-0.381820,-1.84168,414,-42.47,0.288,0,0.192,0.465,0.465
9/14/2024,02:17,-1.37303,-0.381820,-1.79446,413.6,-43.04,0.246,0,0.088,0.29,0.325
9/14/2024,02:18,-1.49683,-0.381822,-1.81808,414.3,-42.59,0.257,0,0.12,0.333,0.244
9/14/2024,02:19,-1.64314,-0.381823,-1.97156,414.6,-42.21,0.115,0,0.269,0.179,0.204
9/14/2024,02:20,-1.22673,-0.381824,-1.77087,414.3,-42.38,0.268,0,0,0.021,0
9/14/2024,02:21,-1.55311,-0.381824,-1.94796,414,-42.7,0.24,0,0.3,0.215,0.208
9/14/2024,02:22,-1.53061,-0.381825,-1.93615,414.8,-41.82,0.226,0,0.27,0.723,0.734
9/14/2024,02:23,-1.49684,-0.381825,-1.80629,416.7,-39.86,0.242,0,0.106,0.448,0.432
9/14/2024,02:24,-1.44058,-0.381828,-1.81811,415.7,-40.73,0.194,0,0.151,0.38,0.38
9/14/2024,02:25,-1.48560,-0.381828,-1.93617,414.4,-42.03,0.24,0,0.254,0.508,0.501
9/14/2024,02:26,-1.59817,-0.381832,-2.03064,414.9,-41.59,0.149,0,0.288,0.629,0.629
9/14/2024,02:27,-1.28303,-0.381833,-1.77091,421.1,-35.32,0.267,0,0,2.334,2.336
9/14/2024,02:28,-1.12548,-0.381835,-1.77092,421.3,-35.14,0.201,0,0,1.305,1.305
9/14/2024,02:29,-1.15924,-0.381835,-1.77092,419.1,-37.31,0.208,0,0,0.365,0.363
9/14/2024,02:30,-1.05796,-0.381838,-1.77093,423,-33.52,0.115,0,0,3.172,3.125
9/14/2024,02:31,-1.01294,-0.381838,-1.77093,426.9,-29.78,0,0,0,0.655,0.663
9/14/2024,02:32,-1.01294,-0.381839,-1.77094,430.4,-26.46,0,0,0,1.459,1.388
9/14/2024,02:33,-1.01294,-0.381839,-1.77094,431.8,-25.12,0,0,0,0.841,0.861
9/14/2024,02:34,-1.01294,-0.381840,-1.77094,423.8,-33.3,0,0,0,3.009,3.03
9/14/2024,02:35,-1.01294,-0.381840,-1.77094,425.8,-31.39,0,0,0,1.9,1.907
9/14/2024,02:36,-1.01295,-0.381842,-1.77095,429,-28.13,0,0,0,2.309,2.309
9/14/2024,02:37,-1.01295,-0.381842,-1.77095,427.8,-29.37,0,0,0,2.007,2.001
9/14/2024,02:38,-1.01295,-0.381842,-1.77095,423.8,-33.35,0,0,0,1.523,1.523
9/14/2024,02:39,-1.01295,-0.381843,-1.77095,420.5,-36.65,0,0,0,0.389,0.395
9/14/2024,02:40,-1.02421,-0.381844,-1.77096,421.4,-35.74,0.061,0,0,0.438,0.438
9/14/2024,02:41,-1.10299,-0.381844,-1.77096,422.7,-34.32,0.173,0,0,0.851,0.933
9/14/2024,02:42,-1.01295,-0.381844,-1.77096,421.8,-35.06,0,0,0,0.773,0.773
9/14/2024,02:43,-1.01296,-0.381845,-1.77097,426,-30.9,0,0,0,1.773,1.761
9/14/2024,02:44,-1.01296,-0.381846,-1.77097,428.5,-28.53,0,0,0,1.793,1.812
9/14/2024,02:45,-1.02421,-0.381846,-1.77097,433.6,-23.46,0.061,0,0,0.795,0.771
9/14/2024,02:46,-1.01296,-0.381846,-1.77097,429.9,-27.32,0,0,0,3.885,3.959
9/14/2024,02:47,-1.01296,-0.381845,-1.77097,424,-33.33,0,0,0,0.791,0.779
9/14/2024,02:48,-1.01296,-0.381845,-1.77096,425.2,-31.95,0,0,0,1.779,1.827
9/14/2024,02:49,-1.01296,-0.381846,-1.77097,428.8,-28.36,0,0,0,2.318,2.315
9/14/2024,02:50,-1.01296,-0.381846,-1.77097,430,-27.13,0,0,0,1.154,1.154
9/14/2024,02:51,-1.01296,-0.381846,-1.77097,430.5,-26.6,0,0,0,1.206,1.206
9/14/2024,02:52,-1.01296,-0.381846,-1.77097,430.4,-26.69,0,0,0,0.915,0.915
9/14/2024,02:53,-1.01295,-0.381845,-1.77096,433.7,-23.44,0,0,0,0.768,0.773
9/14/2024,02:54,-1.01295,-0.381845,-1.77096,429.4,-27.6,0,0,0,2.644,2.613
9/14/2024,02:55,-1.01296,-0.381845,-1.77097,426.5,-30.41,0,0,0,1.004,1.004
9/14/2024,02:56,-1.01296,-0.381846,-1.77097,430.7,-26.2,0,0,0,1.024,1.031
9/14/2024,02:57,-1.01296,-0.381848,-1.77097,427.5,-29.45,0,0,0,0.931,0.938
9/14/2024,02:58,-1.01296,-0.381848,-1.77098,433.7,-23.22,0,0,0,1.863,1.82
9/14/2024,02:59,-1.01297,-0.381850,-1.77099,437.3,-19.82,0,0,0,1.323,1.298
9/14/2024,03:00,-1.01297,-0.381851,-1.77099,442.3,-14.9,0,0,0,1.336,1.335
9/14/2024,03:01,-1.01298,-0.381854,-1.77100,437.2,-19.97,0,0,0,3.031,3.031
9/14/2024,03:02,-1.01298,-0.381855,-1.77101,433.4,-23.79,0,0,0,1.136,1.144
9/14/2024,03:03,-1.01299,-0.381857,-1.77102,430.4,-27.03,0,0,0,1.403,1.385
9/14/2024,03:04,-1.01299,-0.381857,-1.77102,432.6,-24.78,0,0,0,0.418,0.419
9/14/2024,03:05,-1.01299,-0.381858,-1.77102,436.1,-21.36,0,0,0,1.238,1.238
9/14/2024,03:06,-1.01299,-0.381858,-1.77103,438.1,-19.41,0,0,0,1.194,1.251
9/14/2024,03:07,-1.01299,-0.381859,-1.77103,434.3,-23.33,0,0,0,0.774,0.761
9/14/2024,03:08,-1.01299,-0.381859,-1.77103,431.6,-25.86,0,0,0,0.938,0.92
9/14/2024,03:09,-1.01299,-0.381858,-1.77103,438.5,-18.91,0,0,0,2.142,2.142
9/14/2024,03:10,-1.01299,-0.381859,-1.77103,439.4,-18.02,0,0,0,0.404,0.406
9/14/2024,03:11,-1.01299,-0.381859,-1.77103,437.2,-20.22,0,0,0,1.159,1.159
9/14/2024,03:12,-1.01300,-0.381860,-1.77103,435.2,-22.19,0,0,0,0.35,0.351
9/14/2024,03:13,-1.01300,-0.381861,-1.77104,436.7,-20.67,0,0,0,1.157,1.132
9/14/2024,03:14,-1.01300,-0.381862,-1.77104,433.7,-23.67,0,0,0,1.75,1.751
9/14/2024,03:15,-1.01300,-0.381863,-1.77104,433.8,-23.62,0,0,0,1.322,1.322
9/14/2024,03:16,-1.01301,-0.381864,-1.77105,433.6,-23.72,0,0,0,0.33,0.381
9/14/2024,03:17,-1.01301,-0.381865,-1.77106,432.6,-24.6,0,0,0,0.368,0.368
9/14/2024,03:18,-1.01301,-0.381864,-1.77105,429.7,-27.45,0,0,0,1.456,1.456
9/14/2024,03:19,-1.03552,-0.381864,-1.77105,427.5,-29.7,0.084,0,0,0.578,0.578
9/14/2024,03:20,-1.01300,-0.381862,-1.77104,425.5,-31.59,0,0,0,0.607,0.553
9/14/2024,03:21,-1.01300,-0.381862,-1.77104,429.6,-27.56,0,0,0,3.134,3.109
9/14/2024,03:22,-1.03551,-0.381862,-1.77104,433.5,-23.62,0.084,0,0,0.364,0.357
9/14/2024,03:23,-1.013,-0.381862,-1.77104,436.1,-21.04,0,0,0,2.653,2.68
9/14/2024,03:24,-1.01300,-0.381863,-1.77104,440.3,-16.69,0,0,0,0.546,0.524
9/14/2024,03:25,-1.01300,-0.381862,-1.77104,437.9,-19.08,0,0,0,0.368,0.378
9/14/2024,03:26,-1.01300,-0.381861,-1.77104,444.1,-12.95,0,0,0,2.233,2.226
9/14/2024,03:27,-1.01300,-0.381861,-1.74743,444.5,-12.71,0,0,0.088,0.941,0.974
9/14/2024,03:28,-1.01300,-0.381861,-1.77104,441.7,-15.45,0,0,0,0.256,0.256
9/14/2024,03:29,-1.01300,-0.381861,-1.77104,440.7,-16.45,0,0,0,0.72,0.72
9/14/2024,03:30,-1.01300,-0.381860,-1.77103,444.9,-12.31,0,0,0,1.262,1.262
9/14/2024,03:31,-1.01300,-0.381860,-1.75923,445.4,-11.78,0,0,0.064,0.662,0.656
9/14/2024,03:32,-1.01300,-0.381860,-1.77103,446,-11.16,0,0,0,1.393,1.389
9/14/2024,03:33,-1.01299,-0.381859,-1.74742,440.7,-16.52,0,0,0.088,1.432,1.433
9/14/2024,03:34,-1.01299,-0.356401,-1.70019,439.3,-17.73,0,0.095,0.169,1.814,1.864
9/14/2024,03:35,-1.01299,-0.369129,-1.77102,437.6,-19.36,0,0.069,0,2.387,2.387
9/14/2024,03:36,-1.01298,-0.369127,-1.77101,434.3,-22.64,0,0.069,0,0.264,0.264
9/14/2024,03:37,-1.01298,-0.381854,-1.77101,428.7,-28.19,0,0,0,2.517,2.483
9/14/2024,03:38,-1.01298,-0.381853,-1.771,426.1,-30.58,0,0,0,0.872,0.873
9/14/2024,03:39,-1.02423,-0.381851,-1.77099,429.7,-26.95,0.061,0,0,0.852,0.936
9/14/2024,03:40,-1.01297,-0.381850,-1.77099,428.3,-28.24,0,0,0,0.742,0.74
9/14/2024,03:41,-1.13677,-0.381847,-1.77097,424.4,-32.04,0.238,0,0,1.89,1.865
9/14/2024,03:42,-1.12551,-0.381846,-1.77097,419.2,-37.13,0.201,0,0,0.934,0.894
9/14/2024,03:43,-1.27182,-0.381844,-1.77096,419.7,-36.56,0.257,0,0,0.709,0.709
9/14/2024,03:44,-1.47441,-0.381843,-1.77096,421.4,-34.89,0.238,0,0,0.615,0.615
9/14/2024,03:45,-1.49691,-0.381841,-1.77094,420.7,-35.41,0.257,0,0,0.826,0.768
9/14/2024,03:46,-1.32808,-0.381840,-1.80636,423.5,-32.5,0.288,0,0.14,2.334,2.357
9/14/2024,03:47,-1.33933,-0.381840,-1.77094,430.1,-25.92,0.268,0,0,1.043,1.043
9/14/2024,03:48,-1.06922,-0.381840,-1.77094,437.3,-18.66,0.126,0,0,2.074,2.074
9/14/2024,03:49,-1.01294,-0.381839,-1.77094,443.1,-12.97,0,0,0,1.291,1.265
9/14/2024,03:50,-1.01294,-0.381839,-1.77094,445,-11.21,0,0,0,0.706,0.711
9/14/2024,03:51,-1.01294,-0.381841,-1.77094,437.2,-19.01,0,0,0,3.503,3.503
9/14/2024,03:52,-1.01294,-0.381841,-1.77094,430,-26.26,0,0,0,0.592,0.599
9/14/2024,03:53,-1.01294,-0.381841,-1.77094,429.5,-26.83,0,0,0,1.504,1.434
9/14/2024,03:54,-1.01294,-0.381841,-1.77094,437.1,-19.3,0,0,0,1.412,1.398
9/14/2024,03:55,-1.01294,-0.381840,-1.77094,437.8,-18.55,0,0,0,1.762,1.694
9/14/2024,03:56,-1.01294,-0.381840,-1.77094,430.5,-25.66,0,0,0,1.148,1.14
9/14/2024,03:57,-1.01294,-0.381839,-1.77093,428.1,-28.03,0,0,0,1.088,1.088
9/14/2024,03:58,-1.01294,-0.381838,-1.77093,433.4,-22.82,0,0,0,1.564,1.559
9/14/2024,03:59,-1.01293,-0.381837,-1.77093,439.7,-16.48,0,0,0,2.11,2.108
9/14/2024,04:00,-1.01293,-0.381837,-1.77092,445.6,-10.59,0,0,0,1.207,1.198
9/14/2024,04:01,-1.01293,-0.381835,-1.72369,446.9,-9.33,0,0,0.177,0.706,0.678
9/14/2024,04:02,-1.01293,-0.381836,-1.59383,444.5,-11.73,0,0,0.255,0.964,0.964
9/14/2024,04:03,-1.01293,-0.381836,-1.62925,439,-17.23,0,0,0.252,2.223,2.223
9/14/2024,04:04,-1.01293,-0.369109,-1.77093,431.1,-25.14,0,0.069,0,1.911,1.892
9/14/2024,04:05,-1.01294,-0.381839,-1.77093,429.6,-26.57,0,0,0,0.478,0.478
9/14/2024,04:06,-1.01294,-0.381841,-1.77094,436.9,-19.28,0,0,0,3.003,3.008
9/14/2024,04:07,-1.01295,-0.381842,-1.77095,441.9,-14.22,0,0,0,1.88,1.88
9/14/2024,04:08,-1.01295,-0.381845,-1.77096,446.5,-9.68,0,0,0,0.854,0.846
9/14/2024,04:09,-1.01296,-0.381846,-1.77097,445.2,-11.02,0,0,0,1.929,1.929
9/14/2024,04:10,-1.01297,-0.381849,-1.55846,442.1,-14.14,0,0,0.268,0.602,0.559
9/14/2024,04:11,-1.01297,-0.381850,-1.71195,442.5,-13.91,0,0,0.132,0.539,0.53
9/14/2024,04:12,-1.01298,-0.381853,-1.74739,441.1,-15.26,0,0,0.088,0.21,0.226
9/14/2024,04:13,-1.01298,-0.381854,-1.7592,441.1,-15.13,0,0,0.064,0.877,0.892
9/14/2024,04:14,-1.01299,-0.369129,-1.77102,438.3,-17.9,0,0.069,0,0.707,0.712
